6921.gender,rF,F
46922.singleexemp,,0
42800.city,AUSEY,CAUSEY
18500.childexemp,t0,0
47383.childexemp,300,2300
11510.marriedexemp,***,0
16050.singleexemp,,0
29257.rate,.75,4.75
5397.rate,7.w0,7.0
40011.marriedexemp,2000***,2000
12243.zip,1027l1,10271
3320.fname,tChiranjit,Chiranjit
8449.maritalstatus,***,M
42573.zip,3709c0,37090
47750.singleexemp,w0,0
21213.areacode,19,719
23003.marriedexemp,200,2000
25961.singleexemp,***,0
39429.singleexemp,***,0
44896.city,CAuNEY,CANEY
6244.childexemp,***,0
30316.maritalstatus,vS,S
23879.childexemp,p0,0
36365.city,CiAMERON,CAMERON
29317.state,KA,AK
24614.phone,49-9793,496-9793
48904.salary,5w5000,55000
4965.gender,***,F
12292.city,CRADIN,CARDIN
32417.marriedexemp,6600***,6600
17190.gender,***,F
23577.rate,6.m0,6.0
20873.childexemp,***,0
20743.salary,8000,80000
33676.marriedexemp,2o000,2000
18227.state,V,NV
42274.gender,,F
1349.fname,uJde,Jude
44694.salary,5000,15000
23524.city,CANNON AB,CANNON AFB
48308.city,CuASS,CASS
10362.marriedexemp,u0,0
16451.gender,oM,M
44479.singleexemp,3300***,3300
19301.singleexemp,7,87
13301.marriedexemp,6600***,6600
24791.fname,Mingshakng,Mingshang
9249.state,CD,DC
255.zip,47649,47469
25161.rate,2.8818813,2.8818183
8842.lname,Dressre,Dresser
13861.fname,Karlhorts,Karlhorst
47753.state,uRI,RI
5056.gender,***,F
40628.singleexemp,3300***,3300
18027.marriedexemp,***,0
39562.phone,f309-6790,309-6790
45566.marriedexemp,000,2000
29206.city,CAMDNE WYOMING,CAMDEN WYOMING
19781.gender,***,F
1932.zip,e20541,20541
13701.lname,Csson,Casson
26940.lname,Grba,Grab
36560.fname,Tako,Takio
49680.city,WEtSTMINSTER,WESTMINSTER
1212.gender,***,M
32852.state,tWI,WI
7572.zip,08950,80950
43851.state,AI,IA
18077.haschild,***,N
12456.childexemp,s0,0
11958.childexemp,r0,0
49360.gender,,F
11580.marriedexemp,2000***,2000
17419.city,CAYYE,CAYEY
36651.state,XT,TX
24136.marriedexemp,***,0
7981.lname,Plien,Pien
35090.zip,2983y8,29838
30046.phone,23-7687,263-7687
31969.gender,***,F
28150.state,YN,NY
38179.marriedexemp,20o6,206
28191.marriedexemp,***,0
23457.singleexemp,4050,4500
10596.city,DUEK,DUKE
186.zip,7699,37699
16567.rate,5z.0,5.0
1444.salary,30m000,30000
1268.marriedexemp,100,1400
19279.city,RXEFORD,REXFORD
28185.gender,,F
47606.lname,Schlimbcah,Schlimbach
45128.gender,,M
31672.salary,90500,95000
31114.lname,Biding,Binding
17555.marriedexemp,m206,206
20044.areacode,03,203
48875.areacode,28,208
15150.fname,Noritjaka,Noritaka
23821.state,LA,AL
48674.state,OC,CO
27940.zip,9960,99660
14155.city,CASILLA,CASCILLA
12103.areacode,282,228
49461.city,AROLINA,CAROLINA
6450.fname,Hiosi,Hirosi
47802.areacode,270,207
22472.childexemp,,0
14017.haschild,,N
17523.gender,hF,F
33287.gender,***,F
43806.singleexemp,l0,0
46247.gender,tM,M
6204.rate,30,3.0
44926.gender,***,F
35225.gender,,F
23239.phone,778-460,778-4760
43282.state,AeL,AL
34965.maritalstatus,kM,M
10597.rate,35.,3.5
22729.zip,11940***,11940
31750.fname,Huhimin,Huimin
46908.singleexemp,q0,0
39143.rate,l3.07,3.07
15409.state,J,NJ
31165.state,D,ND
12797.state,DhC,DC
507.marriedexemp,***,0
33100.childexemp,,0
2597.state,DS,SD
3178.fname,Joui,Jouni
1169.state,C,DC
21008.marriedexemp,y0,0
30021.marriedexemp,***,0
19918.zip,3486,3846
14117.rate,5.n0,5.0
7908.rate,2.y34625,2.34625
37239.lname,Kadhmi,Kadhim
29215.state,R,AR
34278.lname,Lapkwski,Lapkowski
38576.city,rUPTON,UPTON
29307.childexemp,x0,0
49341.lname,Heriy,Herity
27469.lname,Gcesei,Gecsei
27264.areacode,880,808
7149.childexemp,***,0
3541.fname,Slofiene,Sofiene
45491.salary,6500p0,65000
19583.rate,6.339211***,6.339211
25732.city,HOLLY SPRINSG,HOLLY SPRINGS
31297.gender,iF,F
185.singleexemp,n0,0
30982.salary,5000,50000
18487.fname,Gaendra,Gajendra
8382.gender,***,M
32007.childexemp,***,0
38276.marriedexemp,2000***,2000
9271.city,NEW CATSLE,NEW CASTLE
44607.marriedexemp,q206,206
43625.state,L,AL
45848.haschild,qY,Y
43764.state,jAK,AK
8355.gender,iF,F
6642.phone,574-394t9,574-3949
3267.zip,1303p6,13036
38992.childexemp,,0
49637.marriedexemp,***,0
5494.state,KA,AK
27417.marriedexemp,2j000,2000
46850.marriedexemp,200,2000
45702.marriedexemp,04,40
25125.childexemp,000,1000
36305.areacode,12,912
40220.state,LA,AL
31787.singleexemp,***,0
228.marriedexemp,5040,5400
2313.maritalstatus,,M
20681.lname,Hirbsrunner,Hirsbrunner
30856.gender,,F
32229.state,pAL,AL
13799.gender,***,F
2056.state,CD,DC
38696.singleexemp,***,0
2551.lname,aVnderstoep,Vanderstoep
33557.marriedexemp,48v00,4800
16743.state,C,DC
13029.singleexemp,***,0
43119.singleexemp,***,0
43061.maritalstatus,***,S
27530.areacode,24,724
32314.haschild,***,N
16700.lname,Biilotta,Bilotta
40123.childexemp,,0
5035.salary,100000***,100000
3788.lname,Lolwen,Lowen
22910.zip,559d92,55992
38378.city,CARER LAKE,CARTER LAKE
20895.maritalstatus,***,M
37697.childexemp,p0,0
45269.phone,383-q7216,383-7216
21950.marriedexemp,2000***,2000
1462.state,lSD,SD
12678.salary,0000,60000
23651.marriedexemp,2000***,2000
32313.zip,83267,83276
45432.singleexemp,,0
43945.state,K,AK
3999.state,DiC,DC
8573.areacode,79,769
28385.marriedexemp,g2000,2000
21626.marriedexemp,2k000,2000
42620.areacode,70,770
47846.lname,Fointaine,Fontaine
26340.haschild,,N
45994.fname,Lunydy,Lundy
6855.gender,vF,F
34878.haschild,***,N
13171.rate,.0,0.0
42540.areacode,970,907
44530.singleexemp,***,0
42957.areacode,312,321
35627.marriedexemp,100,1800
34457.state,AuK,AK
19749.gender,,F
28145.city,ARSON CITY,CARSON CITY
17797.lname,etelier,Letelier
42634.rate,.4,3.4
40331.fname,ilari,Hilari
21973.phone,2699201,269-9201
42830.city,GjRESHAM,GRESHAM
38601.marriedexemp,200k0,2000
9889.haschild,***,Y
31481.singleexemp,***,0
8143.fname,Saranbgan,Sarangan
13557.gender,iF,F
18563.state,KA,AK
1451.childexemp,a0,0
10903.singleexemp,a0,0
32767.haschild,,N
38605.state,AeL,AL
2883.gender,,F
17148.zip,a2802,2802
33734.marriedexemp,,0
4496.marriedexemp,,0
28269.gender,***,F
9473.maritalstatus,aS,S
11318.zip,28w81,2881
7065.childexemp,130,103
4250.fname,bReza,Reza
39195.state,AqK,AK
27219.city,KiECHI,KECHI
44250.city,CAsNAAN,CANAAN
36822.areacode,86f4,864
16000.maritalstatus,,M
2237.zip,49686,49668
7835.state,DxC,DC
6124.zip,0980,50980
49161.gender,***,F
32754.city,CAPITOL rHEIGHTS,CAPITOL HEIGHTS
20096.state,K,AK
43882.childexemp,***,0
14538.zip,3654,32654
47144.salary,7u5000,75000
46241.childexemp,***,0
47260.zip,8271d8,82718
424.areacode,t803,803
2185.marriedexemp,***,0
33305.state,IlN,IN
38983.gender,,F
26948.city,CAMS VALLEY,CAMAS VALLEY
34560.salary,500p0,5000
42061.haschild,hY,Y
53.rate,4.069512i4,4.0695124
45632.zip,46976,46967
42331.fname,Kritno,Kriton
32054.maritalstatus,***,M
24475.maritalstatus,wM,M
5898.maritalstatus,xM,M
15983.city,CEIA,CEIBA
46251.marriedexemp,000,2000
38887.childexemp,***,0
39548.marriedexemp,***,0
21162.lname,Leushcel,Leuschel
40897.city,CAMP H M SMTH,CAMP H M SMITH
18893.childexemp,j0,0
18359.city,ALDRIHC,ALDRICH
7264.state,CD,DC
19418.singleexemp,t0,0
3537.state,DkC,DC
1521.rate,.0,7.0
11189.state,CD,DC
33438.city,CATNAO,CATANO
26912.state,TU,UT
11029.marriedexemp,***,0
2114.state,C,DC
2696.state,C,DC
48109.childexemp,***,0
10990.gender,,F
15863.areacode,32,302
6294.state,lDC,DC
32207.city,CAROLIA,CAROLINA
44895.lname,Muhhlenbein,Muhlenbein
6349.rate,o3.2575,3.2575
6471.state,CD,DC
16908.singleexemp,***,0
23846.haschild,***,N
10466.haschild,dN,N
22687.state,I,RI
31997.gender,,F
38304.phone,2712872,271-2872
12541.city,COLORADO PRINGS,COLORADO SPRINGS
7519.state,gNC,NC
49456.marriedexemp,8100,1800
25505.city,ARNESVILLE,CARNESVILLE
38191.marriedexemp,2000***,2000
21099.singleexemp,,0
29444.lname,Shiratoir,Shiratori
47746.gender,fF,F
47609.childexemp,,0
41855.areacode,361,316
26737.phone,1882891,188-2891
46884.lname,Barbposa,Barbosa
42653.maritalstatus,***,S
3475.marriedexemp,4k0,40
35136.singleexemp,***,0
38127.phone,290-1733,920-1733
38652.salary,5000,15000
36666.zip,125i37,12537
41699.singleexemp,z0,0
33185.marriedexemp,180,1800
33493.state,vMT,MT
3036.childexemp,400,2400
22598.singleexemp,,0
25086.gender,***,F
37579.areacode,h505,505
23057.rate,2.38888j88,2.3888888
35456.salary,30000***,30000
43823.salary,20000***,20000
27634.gender,lM,M
41608.haschild,***,Y
47427.state,K,AK
29710.singleexemp,***,0
49592.phone,285-377y3,285-3773
25165.state,AfL,AL
18728.state,NgY,NY
37099.maritalstatus,,S
14213.marriedexemp,04,40
18126.marriedexemp,2u000,2000
45596.marriedexemp,,0
41067.city,CAPE ELIZABjETH,CAPE ELIZABETH
49154.singleexemp,,0
31424.gender,tF,F
47047.state,AvL,AL
21239.gender,,F
15121.marriedexemp,600,6600
16835.childexemp,,0
43454.gender,,M
46027.singleexemp,***,0
19120.phone,7947-238,794-7238
29144.singleexemp,***,0
41578.salary,25000***,25000
15284.salary,25000***,25000
34542.state,AfK,AK
20918.gender,***,F
39832.state,vAK,AK
29125.childexemp,***,0
11850.marriedexemp,,0
10305.salary,s65000,65000
43364.areacode,31,231
40418.state,AeL,AL
8236.phone,2644-724,264-4724
19640.lname,Magidoqr,Magidor
9964.state,CD,DC
7906.maritalstatus,bS,S
898.city,GEORGEOWN,GEORGETOWN
10820.areacode,03,603
40001.singleexemp,100,1040
22672.state,nMO,MO
37312.gender,lF,F
13770.gender,***,F
34004.haschild,xY,Y
20119.marriedexemp,200,2000
23652.city,HxATHORNE,HATHORNE
11960.state,bOK,OK
41574.rate,.69,6.9
32090.childexemp,m0,0
22155.marriedexemp,***,0
42371.city,LONON,LONDON
6327.state,C,DC
19985.singleexemp,,0
38371.maritalstatus,iM,M
11576.childexemp,***,0
24656.gender,,F
41647.haschild,bY,Y
36187.state,nKY,KY
47527.gender,bF,F
8381.marriedexemp,b0,0
20114.lname,Schreor,Schroer
33141.maritalstatus,***,S
13538.gender,,F
18925.marriedexemp,2000***,2000
43414.singleexemp,z3300,3300
13185.state,CD,DC
27923.marriedexemp,***,0
47325.rate,0.p0,0.0
19510.lname,McbCoy,McCoy
21316.singleexemp,3557,3575
39172.singleexemp,v0,0
37579.lname,Draviad,Dravida
22315.rate,00.,0.0
9453.phone,159-4f390,159-4390
48262.state,rKS,KS
22367.singleexemp,,0
47717.marriedexemp,800,1800
36117.areacode,757,775
20143.fname,Siab,Siba
5893.haschild,***,N
35978.singleexemp,***,0
36659.marriedexemp,06,206
15810.marriedexemp,m0,0
18833.maritalstatus,wS,S
49753.phone,434-679,434-6679
25649.state,LA,AL
35696.salary,00000,100000
38842.maritalstatus,,S
15487.gender,rM,M
26269.haschild,bN,N
10915.gender,,F
40925.singleexemp,,0
46850.lname,Walenborn,Wallenborn
36908.maritalstatus,***,M
34076.maritalstatus,fS,S
39638.childexemp,,0
29488.gender,***,F
31673.singleexemp,x159,159
27519.childexemp,r0,0
27102.state,nAL,AL
47182.fname,Aktsel,Aksel
44741.gender,***,M
38380.childexemp,,0
8130.marriedexemp,1750,7150
46238.marriedexemp,26,206
30727.haschild,,N
13818.areacode,60j5,605
25781.zip,2397c4,23974
39650.salary,7000,70000
29391.phone,111-693x8,111-6938
14662.zip,80031,80013
46818.lname,Chottin***,Chottin
18765.state,pAL,AL
34807.marriedexemp,200,2000
14804.gender,***,F
32780.state,J,NJ
17008.marriedexemp,j1800,1800
35986.marriedexemp,2000***,2000
6720.maritalstatus,,S
24255.zip,5379,53789
16394.lname,Obermna,Oberman
23865.childexemp,e0,0
22184.state,GsA,GA
36205.state,A,VA
10615.state,C,DC
21106.haschild,,N
38745.marriedexemp,200w0,2000
31933.city,CAuREFREE,CAREFREE
37255.singleexemp,,0
40809.maritalstatus,,S
23263.areacode,u970,970
1260.city,MEMPHSI,MEMPHIS
21164.maritalstatus,hS,S
11584.childexemp,2745,2475
11231.marriedexemp,04,40
8402.zip,2534,25634
18115.salary,55000***,55000
25893.singleexemp,,0
33281.state,L,AL
49432.salary,35m000,35000
19093.salary,0000,40000
44529.rate,.0,0.0
2003.areacode,710,701
43072.state,YW,WY
28887.salary,50000***,50000
24639.zip,86331,83631
3093.phone,38-2652,328-2652
45719.gender,***,M
14074.zip,q85395,85395
19307.state,DpC,DC
18408.fname,Kirsyt,Kirsty
21366.gender,,F
32235.singleexemp,1500***,1500
41041.lname,Adnroutsopoulos,Androutsopoulos
21271.singleexemp,***,0
28384.childexemp,c0,0
35860.childexemp,***,0
26143.lname,itkas,Mitkas
45231.state,JN,NJ
11792.phone,621-395,621-3975
48465.singleexemp,e0,0
37547.childexemp,***,0
33509.gender,,F
48614.city,CNTON,CANTON
25192.childexemp,,0
43994.city,CEDAVILLE,CEDARVILLE
30208.city,SALT LAEK CITY,SALT LAKE CITY
22043.lname,Cuochot,Couchot
32743.rate,.30,3.0
9098.singleexemp,,0
15318.state,C,DC
39228.gender,***,M
3847.maritalstatus,***,M
47129.singleexemp,,0
25335.marriedexemp,y206,206
21323.phone,5t33-5038,533-5038
39706.areacode,54,954
44865.zip,783,738
25141.gender,eF,F
19581.state,mAR,AR
40216.phone,45b3-3442,453-3442
12955.gender,eM,M
24957.gender,,M
17999.gender,***,F
8243.state,JN,NJ
28670.fname,Prahld,Prahlad
1584.rate,.0,7.0
37910.rate,61232123,6.1232123
35495.marriedexemp,h2000,2000
35052.state,A,PA
40307.lname,Cusrworth,Cusworth
49478.phone,862-8598,862-8589
5548.fname,Frdolin,Fridolin
10665.zip,752,725
41608.state,TM,MT
35350.haschild,***,Y
40304.zip,96,906
14198.marriedexemp,***,0
37744.gender,,F
47147.gender,sF,F
13490.rate,41853657,4.1853657
10636.salary,150z00,15000
36141.singleexemp,***,0
16846.phone,90-1446,903-1446
32379.singleexemp,,0
10038.areacode,055,505
13393.fname,youji,Ryouji
31122.fname,aMros,Maros
21540.marriedexemp,200u0,2000
39390.marriedexemp,714,174
12250.gender,,F
37222.marriedexemp,026,206
16533.state,K,OK
4897.fname,Reme,Reem
27865.gender,***,F
43683.marriedexemp,026,206
40422.marriedexemp,2000***,2000
40460.haschild,dY,Y
36917.rate,.00,0.0
39474.zip,24664,24646
17890.lname,eo,Deo
47497.state,IxL,IL
11519.childexemp,0300,3000
11615.state,aDC,DC
49298.fname,qKaj,Kaj
38982.phone,88-4993,886-4993
12352.areacode,5k63,563
34250.lname,Rpaczkowsky,Raczkowsky
30194.singleexemp,b103,103
41026.singleexemp,***,0
34661.salary,25i000,25000
14729.singleexemp,,0
45845.city,CAROILNA,CAROLINA
9229.fname,Padrhaic,Padhraic
29564.state,NlE,NE
30787.lname,aelli,Caelli
48787.marriedexemp,2000***,2000
42588.marriedexemp,z0,0
37625.marriedexemp,1080,1800
48617.salary,0000,30000
37571.fname,pGuohong,Guohong
31043.maritalstatus,***,M
31519.childexemp,***,0
41293.gender,,F
46934.marriedexemp,1e800,1800
31374.phone,e578-2992,578-2992
47124.singleexemp,d0,0
37473.childexemp,o0,0
8264.rate,3.0125,3.1025
664.zip,8307,84307
14803.city,ACRRIZOZO,CARRIZOZO
47772.city,CRAOLINA,CAROLINA
11218.marriedexemp,0,40
28635.state,K,AK
4487.gender,***,F
26847.fname,Yiah,Yih
40836.areacode,321,312
20826.singleexemp,***,0
9948.lname,Machflin,Machlin
23400.salary,30000***,30000
24424.state,RP,PR
43434.city,CARLINVILLaE,CARLINVILLE
3394.childexemp,00,900
32291.phone,485-l6249,485-6249
34159.childexemp,***,0
42162.childexemp,,0
9169.city,BURLINGTmON,BURLINGTON
18036.salary,80000***,80000
42825.marriedexemp,20s00,2000
14732.singleexemp,03,103
44699.gender,mF,F
47748.childexemp,,0
47594.city,JOSPH CITY,JOSEPH CITY
7265.rate,5.u0,5.0
85.salary,500n0,5000
46073.state,WtI,WI
25052.gender,bF,F
20253.haschild,***,N
44952.childexemp,***,0
33168.lname,Rojuth,Routh
36343.city,CSTOR,CASTOR
17961.salary,75g000,75000
20982.lname,Hemskerk,Heemskerk
18767.city,SAVANNHA,SAVANNAH
7742.state,CD,DC
10299.childexemp,f0,0
34294.childexemp,2000***,2000
29658.rate,k5.3,5.3
27224.rate,j6.5,6.5
43399.city,CARAAY,CARAWAY
47558.lname,eam,Beam
17842.childexemp,02,20
35847.lname,Bellaisr,Bellairs
15823.maritalstatus,***,M
26414.phone,903-p1918,903-1918
15744.marriedexemp,***,0
33374.haschild,***,N
45997.city,AREY,CAREY
39018.zip,i49724,49724
41206.childexemp,b0,0
40359.marriedexemp,200,2000
37783.zip,j36376,36376
49035.singleexemp,,0
41483.childexemp,1300***,1300
24792.city,AMDEN,CAMDEN
39256.singleexemp,k0,0
1352.rate,6.w84,6.84
3640.state,LA,AL
41964.fname,Vicarj,Vicraj
33773.gender,fF,F
13581.childexemp,h0,0
14850.maritalstatus,uS,S
21621.city,CzHESTER,CHESTER
8230.salary,100000***,100000
44071.rate,q7.201049,7.201049
3048.zip,02912,20912
15228.haschild,***,Y
34085.gender,***,M
44174.marriedexemp,2000***,2000
31180.childexemp,n0,0
47236.childexemp,w0,0
2661.phone,79u0-9290,790-9290
43255.city,ANdTHON,ANTHON
37782.singleexemp,s0,0
40044.singleexemp,,0
48593.gender,***,F
42830.childexemp,t0,0
9440.zip,f19713,19713
14229.city,CoARRIERE,CARRIERE
14698.childexemp,,0
42863.salary,59000,95000
17126.phone,e587-6182,587-6182
22192.marriedexemp,080,2080
49747.city,CiAMBRIA,CAMBRIA
48724.marriedexemp,2000***,2000
34302.state,JN,NJ
49775.phone,930-1636,930-1663
9035.lname,Poppa,Popa
6738.zip,20466,24066
34697.salary,3000,30000
23640.zip,991,919
25369.gender,,F
24233.state,KA,AK
41048.marriedexemp,2000***,2000
1330.lname,uGth,Guth
24147.phone,5m62-6559,562-6559
14515.marriedexemp,000,2000
18721.gender,,F
37014.phone,722s-6208,722-6208
5997.state,C,DC
24221.childexemp,3100***,3100
19741.city,UMBERLAND,CUMBERLAND
45502.haschild,,Y
46308.city,CAA GRANDE,CASA GRANDE
14915.state,JN,NJ
3463.rate,6.1499969,6.1499996
11868.singleexemp,***,0
44201.city,WASINGTON,WASHINGTON
17100.maritalstatus,***,M
5521.childexemp,13o70,1370
25844.gender,***,F
39089.fname,Liz,Luiz
17116.city,PORT MURRtAY,PORT MURRAY
6725.marriedexemp,***,0
43998.marriedexemp,,0
14997.phone,n268-6399,268-6399
5716.childexemp,722,272
42739.marriedexemp,3s18,318
13047.city,CAPULIcN,CAPULIN
13246.city,TQUERVILLE,TOQUERVILLE
31755.fname,Genat,Genta
46597.singleexemp,***,0
6622.haschild,,Y
43201.singleexemp,4500***,4500
30093.state,AnK,AK
42456.rate,x0.0,0.0
48088.gender,,M
22207.state,D,SD
39456.singleexemp,k0,0
44232.haschild,***,N
47810.singleexemp,2000***,2000
13053.salary,20000***,20000
28111.singleexemp,,0
31146.gender,jM,M
43320.city,xCAMP SHERMAN,CAMP SHERMAN
29548.lname,Reekemr,Reeker
29617.fname,Fnagqing,Fangqing
14574.childexemp,a0,0
24605.state,zLA,LA
45337.marriedexemp,2000***,2000
15559.lname,Pfeffrer,Pfefferer
16636.haschild,,Y
11427.state,AW,WA
10335.singleexemp,3030,3300
38555.haschild,qN,N
34067.rate,.25,6.25
49297.childexemp,,0
42950.phone,567-6270,576-6270
13392.gender,,F
43464.marriedexemp,***,0
21998.state,K,AK
20104.city,CELESTIfNE,CELESTINE
746.phone,190-787y4,190-7874
14860.state,kMS,MS
26804.singleexemp,,0
8225.state,RA,AR
41536.singleexemp,***,0
40655.childexemp,l0,0
15797.state,C,NC
24209.state,R,PR
4099.state,mDC,DC
48705.fname,Ikvar,Ivar
12095.city,CAROLIbNA,CAROLINA
25634.state,uNJ,NJ
8441.fname,Sheelgah,Sheelagh
23021.state,ArK,AK
263.areacode,460,406
31315.gender,oF,F
48126.salary,1500,15000
18052.salary,5000,55000
564.state,LF,FL
32586.gender,,F
24745.fname,Eodda,Edda
33801.salary,04000,40000
23852.state,IrL,IL
36954.city,OKLAbHOMA CITY,OKLAHOMA CITY
39729.childexemp,***,0
26401.childexemp,,0
30541.childexemp,3j300,3300
35479.haschild,vY,Y
27356.phone,472-6s755,472-6755
30963.singleexemp,***,0
46442.zip,45523,45253
34746.marriedexemp,2000***,2000
22725.singleexemp,u0,0
35119.state,OrH,OH
44563.marriedexemp,150,7150
16851.state,CD,DC
37145.singleexemp,***,0
34119.childexemp,,0
17518.marriedexemp,200,2000
12021.state,NvJ,NJ
23170.gender,***,F
32485.maritalstatus,,S
46500.city,CAMBRInA,CAMBRIA
35942.phone,5532-873,553-2873
41358.state,LA,AL
14578.marriedexemp,200,2000
9138.city,CAMPTNO,CAMPTON
19264.lname,Lndgren,Lindgren
25774.zip,53f223,53223
10319.phone,790-596,790-5996
46624.singleexemp,q0,0
43558.city,CAMPBEL,CAMPBELL
7675.state,K,AK
47992.marriedexemp,j206,206
33216.zip,1o5001,15001
29044.zip,5585,55585
11250.phone,80-2841,800-2841
32884.marriedexemp,000,2000
47279.singleexemp,2700***,2700
11360.zip,82b081,82081
32032.zip,586,5836
24301.maritalstatus,***,M
37808.city,AULANEDR,AULANDER
12949.state,C,DC
19275.phone,706-9537,706-5937
35006.gender,***,F
24060.gender,hF,F
9008.fname,Jitnedra,Jitendra
48029.gender,dF,F
30109.areacode,62,262
33342.zip,7838,79838
12445.fname,Jiei,Jiwei
6385.state,C,DC
11976.maritalstatus,***,M
26880.fname,Asimf,Asif
31636.marriedexemp,a2000,2000
46008.marriedexemp,2000***,2000
2248.maritalstatus,***,S
47563.rate,.00,0.0
16380.childexemp,m0,0
44503.state,KA,AK
26248.marriedexemp,2000***,2000
16948.state,CD,DC
17942.salary,5000,85000
22985.rate,46.3,4.63
41526.marriedexemp,14,174
43401.marriedexemp,000,2000
5842.singleexemp,2t0,20
19599.state,NnJ,NJ
2348.haschild,***,Y
3316.fname,uri,Guri
42206.state,AuK,AK
18979.childexemp,***,0
20483.gender,,M
47835.phone,519-716,519-7146
22540.state,aAK,AK
17071.singleexemp,,0
37775.city,GERSHAM,GRESHAM
40643.city,CpENTER STRAFFORD,CENTER STRAFFORD
43906.childexemp,q0,0
22296.city,CMPBELL,CAMPBELL
26796.gender,***,F
14464.rate,7.4102654,7.4102564
23409.gender,fF,F
40714.marriedexemp,***,0
25006.zip,7037,7073
7101.zip,1q0596,10596
5939.state,C,DC
35776.city,ARM SPRINGS,WARM SPRINGS
