name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Mazin_Emeka,Milicia,1989,New,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Jinsei_Ranjeev,Blix,1983,Cozumel,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,,2013,Sigenobu_Bodagala
Elie_Mart,Oqtillio,1982,Zihuatenejo,Defender,,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Tatuo_Bongki,Scofield,1992,Birmingham,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
Matthey_Toshihisa,,1983,Colorado,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Amandio_Klosowski
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Jacob_Efthimis,Guoxing,1986,Appleton,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Osmar_Norton,Gove,1975,Paris,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Sangjin_Martin,Sezan,1985,Lisbon,Defender,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
Peteris_Yusuf,Maxson,1989,,Midfield,ACF_Fiorentina,Hamburg,Estadio_da_Luz,2012,Atsuyuki_Jayaprakash
Sahrah_Kimon,Muluszynsik,1991,Gainesville,Goalkeeper,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
Mehryar_Judi,Favre,1995,Amarillo,Midfield,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Yadran_Mechthild,Rayne,1983,South,Defender,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Salim_Uday,Buttyan,1986,Beaumont,Goalkeeper,Valencia_CF,Stuttgart,Camp_Nou,2011,Veit_Luks
Ayal_Waeil,Haining,1981,Wichita,Goalkeeper,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Shunge_Wop,Latch,1982,Guatemala,Forward,ACF_Fiorentina,Hamburg,King_Power_Stadium,2014,Aiqun_Levergood
Ezio_Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Fortune_Orestes,Waack,1989,Cape,Forward,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Takenobu_Leighton,Derby,1989,Savannah,Defender,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Boijdar_Michal,Yntema,1982,Beaumont,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Dongmyun_Samuel,Corvi,1991,Portland,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Catuscia_Ivo,Miles,1984,Guaymas,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Guoren_Igino,Hudelmaier,1979,Santiago,Defender,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Geraud_Pat,Sherratt,1976,ilkes,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2014,Torsten_Fedou
Sanjaya_Raed,Zabele,1996,Twin,Goalkeeper,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Magne_Chihping,Jungst,1990,Durban,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Steinar_Sathis,Brugnano,1987,Tokyo,Goalkeeper,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Yookun_Apostol,Benn,1984,,Midfield,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Yasubumi_Friedemann,Nobauer,1984,Louisville,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Devina_Qutaibah,Schloegel,1997,Charleston,Goalkeeper,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Petko_Maogang,Usha,1986,Nice,Defender,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Alison_Pierdaniele,Knauff,1992,Mobile,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2011,Yki_Villano
Laird_Capers,Aigrain,1990,Vail,Defender,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Wonhee_Chrysantos,Cremilleux,1981,Melbourne,Defender,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Krishnaprasad_Hiu,Llewellyn,1984,Nassau,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
Theordore_Zhaoqian,Devroye,1991,Lexington,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Chase_Jed,Pascual,1984,Caracas,Midfield,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Zhili_Vinay,Molzberger,1981,Florence,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Bhuwan_Percy,Bouabdallah,1984,Guangzhou,Forward,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Huajun_Haijo,Zajak,1982,Conakry,Midfield,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Jim_Jaak,Tchernykh,1990,Toulouse,Midfield,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Judy_Brant,Prenel,1978,Worcester,Midfield,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Mahmut_Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Gesine_Tilmann,Cagman,1996,Corpus,Midfield,Wolverhampton_Wanderers_Football_Club,Glasgow,Emirates_Stadium,2013,Sigenobu_Bodagala
Gongzhu_Youngmok,Kubicar,1979,Warsaw,Midfield,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
Gina_Kenta,Besancenot,1976,Mobile,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Gesine_Tilmann,Cagman,1996,Corpus,Defender,VfL_Wolfsburg,Berlin,Westfalenstadion,2011,Atsufumi_Comparetto
Huu_Shian,Abraham,1988,Albuquerque,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2014,Piera_Faustini
Ryoichi_Ilan,Togni,1992,Vienna,Midfield,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Yoshitomi_Thoshiaki,Vafaie,1987,Tampa,Forward,Valencia_CF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Mahmut_Vyjayanti,Dedood,1984,Mobile,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Annabelle_Katsunori,Rouchaleau,1994,,Defender,Valenci_aCF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Osmar_Norton,Gove,1975,Paris,Defender,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Martii_Mischa,Matyska,1978,Paco,Goalkeeper,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Ernest_Chiemi,Broch,1989,Birmingham,Midfield,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Gang_Vivekananda,Hofstetter,1983,Mobile,Defender,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Kazuhiko_Claybrook
Bhuwan_Percy,Bouabdallah,1984,Guangzhou,Forward,VfL_Wolfsburg,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsufumi_Comparetto
Klaus_Nicu,Strevell,1979,Roanoke,Forward,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Hideaki_Sava,Burtschick,1988,Guatemala,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2013,Soung_Alt
Masahisa_Prabhav,Blaschek,1980,Indianapolis,Midfield,FC_Nordsjelland,Moscow,Estadio_da_Luz,2011,Cees_Gunal
Sangjin_Martin,Sezan,1985,Lisbon,Midfield,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Hing_Seichi,Kehrer,1990,Conakry,Midfield,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Hiroyuke_Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,,Salvador,BMO_Field,2011,Rashi_Papadourakis
Hing_Seichi,Kehrer,1990,Cnakry,Defender,FC_Spartak_Moscow,Istanbul,Jan_Breydel_Stadium,2012,Olavi_Gurd
Nedo_Sudarshan,Waldherr,1985,Sarasota,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Andres_Yahya,Wolin,1980,Istanbul,Goalkeeper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Gernod_Sowmitri,Harloff,1991,Monterrey,Forward,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
Fuyau_Boo,Grillner,1987,Pocatello,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Guilang_Prasant,Clasen,1982,Fairbanks,Forward,New_Yrok_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Graham_Kukhamay,Mcain,1989,,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
Catherina_Loan,Kolvik,1980,Killeen,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olyympic_Stadium_Munich,2012,Srikanth_Chimia
Ezio_Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Lundy_Bharathi,Remp,1979,Elko,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2011,Anupam_Oxenboll
Dallas_Chongkye,Timkovsky,1988,Panama,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Anke_Ute,Weener,1995,Kiev,Defender,Wset_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Tejwansh_Klemens,Annaratone,1994,Shannon,Defender,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Saydean_Eiichi,Alpuente,1983,Asheville,Forward,FC_Anzhi_Makhachkala,Hamburg,King_Power_Stadium,2013,Robert_Lally
Ravin_Shengchang,Cucka,1990,San,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Mahmut_Vyjayanti,Dedood,1984,Mobile,Defender,FC_Bayern_Munich,Seattle,San_Siro_Stadium,2015,Atsufumi_Comparetto
Catherina_Loan,Kolvik,1980,Killeen,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Kazumiti_Pin,Ziavras,1980,Orange,Defender,Montpellier_HSC,Recife,Stade_Velodrome,2013,Bernando_Jesus
Murat_Luc,Kusakabe,1993,Cody,Midfield,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2012,Srikanth_Chimia
Shigeo_Jitender,Ruckebusch,1997,Gainesville,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Wendie_Benson,Brunk,1996,Ouagadougou,Defender,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Ayal_Waeil,Haining,1981,Wichita,Goalkeeper,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Masum_Kasprzak
Magne_Chihping,Jungst,1990,Durban,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Kioumars_Junbo,Kavvadias,1990,Beaumont,,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Farzan_Jakob,Onaga,1988,Huntington,,,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Brad_Zhaofang,Dighe,1977,Frankfurt,Defender,P.a.o.k_Fc,Tokyo,MO_Field,2012,Xiaomin_Saoudi
Guisseppi_Abdelmadjid,Newstead,1994,Istanbul,Midfield,Boavista_F.C.,Naples,,2015,Duckyoung_Padhye
Jianlin_Guanghui,Rudstrom,1979,Des,Forward,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Setsuo_Gay,Preas,1980,South,Goalkeeper,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Zoubida_Roch,Capps,1998,Toulouse,Goalkeeper,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
Gang_Vivekananda,Hofstetter,1983,Mobile,Midfield,ACF_Fiorentina,Hamburg,King_Power_Stadium,2013,Suranjan_Sakurai
Abdalla_Susannne,Hoare,1982,Gulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Mehryar_Judi,Favre,1995,Amarillo,Midfield,West_Ham_United_F.C.,Solna,Balaidos,2011,Jiangling_Micheaux
Pierangela_Sudha,Tulley,1986,Greesnboro,Goalkeeper,P.a.o.k_Fc,Brasilia,King_Power_Stadium,2012,Sreenivas_Wohr
Myla_Nikolaus,Goni,1995,Budapest,Midfield,Valencia_CF,Munich,Stadio_Olimpico,2011,Veit_Luks
Annabelle_Katsunori,Rouchlaleau,1994,Wilmington,Defender,aVlencia_CF,London,Santiago_Bernabeu_tadium,2011,Vagan_Smallwood
Masum_Zhenbing,Kwasny,1982,Charleston,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Vagan_Smallwood
Ernest_Chiemi,Broch,1989,Birmingham,Defender,West_Ham_United_F.C.,Solna,Balaidos,2013,Aiqun_Levergood
Yasusi_Seongyeol,Clemm,1997,Des,Defender,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Rahim_Barton,,1993,,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Dagmar_Marilde,Shackel,1985,Memphis,Defender,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Tatsuro_Kamaljit,Specker,1994,Shreveport,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2014,Bernando_Jesus
Yibei_Yousong,Berthiaume,1989,Prague,Forward,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Nili_Reese,Kopanas,1975,Augusta,Goalkeeper,FC_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Tatuo_Bongki,Scofield,1992,Birmingham,Forward,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Shyamala_Gibbs
Jeroen_Yiyun,Henriksson,1981,Tri,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Rudie_Subbu,Hermanns,1992,Sao,Midfield,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Daisy_Ryotaro,Felciano,1976,Milan,Goalkeeper,Lille_OSC,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Yadran_Mechthild,Rayne,1983,South,Forward,,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Saydean_Eiichi,Alpente,1983,Asheville,Forward,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Attila_Adelheit,Ebbinghaus,1983,Manchester,Forward,The_New_Saints_F.C.,London,Santiago_Bernabeu_Stadium,2012,Mayan_Tautenhahn
Rahim_Barton,Kawakami,1993,Billings,Defender,FK_Partizan,Orlando,White_Hart_Lane,2013,Ryouji_Dare
Heiner_Farahangiz,Weatherhead,1979,Louisville,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
Huajun_Haijo,Zajak,1982,Conakry,Forward,Juventus,Salvador,BMO_Field,2015,Sigenobu_Bodagala
Devina_Qutaibah,Schloegel,1997,Charleston,Goalkeeper,Boavista_F.C.,Naples,Veltins-Arena,2014,Torsten_Fedou
Roger_Kazi,Kraetzl,1990,Macon,Midfield,Sport_Club_Internacional,Montreal,King_Power_Stadium,2011,Berardo_Gerber
Cherri_Toshiaki,Musselman,1984,Valdosta,Midfield,New_York_Red_Bulls,Solna,Allianz_Arena_Olympic_Stadium_Munich,2011,Atsuyuki_Jayaprakash
Omer_Ponnarasu,Savaria,1976,Vancouver,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
Jinsei_Ranjeev,Blix,1983,Cozumel,Midfield,A.C._Perugia_Calcio,Solna,Donbass_Arena,2013,Atsufumi_Comparetto
Felipe_Gaetano,Nurmeev,1994,Windhoek,Defender,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2011,Xiaolei_Ronchette
Ezio_Roslyn,Grems,1987,Toronto,Midfield,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Izak_Monte,Mattison,1992,Budapest,Midfield,FC_Kaiserslautern,Munich,Stadio_Olimpico,2012,Atsufumi_Comparetto
Fiora_Avinash,Rosinski,1993,kPalm,Defender,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2014,Robbert_Flach
Yookun_Apostol,Benn,1984,Los,Defender,Boavista_F.C.,Naples,Veltins-Arena,2015,Duckyoung_Padhye
Anke_Ute,Weener,1995,Kiev,Defendr,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Guoren_Igino,,1979,Santiago,Defender,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2011,Ryouji_Dare
Mahmut_Vyjayanti,Dedood,1984,Mobile,Goalkeeper,FK_Partizan,Orlando,White_Hart_Lane,2012,Ravindra_Grnarov
Chase_Jed,Pascual,1984,Caracas,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Ayal_Waeil,Haining,1981,Wichita,Goalkeeper,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Gesine_Tilmann,Cagman,1996,Corpus,Defender,Toronto_FC,Stuttgart,Camp_Nou,2014,Kazuhiko_Claybrook
Renganathan_Sihai,Godo,1989,Baton,Goalkeeper,The_New_Saints_F.C.,Arlington,,2012,Mayan_Tautenhahn
Xiaola_Jinhwan,Steffan,1977,Chihuahua,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Vagan_Smallwood
Otthein_Naftaly,Hogan,1976,Salvador,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
Gongzhu_Youngmok,Kubicar,1979,Warsaw,Defender,S.C._Braga,Gelsenkirchen,Sporting_Park,2013,Henryk_Kochs
Boyan_Witold,Symes,1986,Vail,Midfield,Clube_de_Regatas_do_Flamengo,Rio_de_Janeiro,Stadio_Olimpico,2013,Jeremy_Cantu
Vijay_Ravindranath,Codenie,1985,Montreal,Midfield,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_San_Paolo,2013,Sigenobu_Bodagala
Elenora_Noriyuki,Gawlick,1988,Orange,Goalkeeper,Aik_Solna,Mexico_City,Vicente_Calderon_Stadium,2010,Shigetomo_Abbas
Krishnaprasad_Hiu,Llewellyn,1984,Nassau,Midfield,FC_Dinamo_Bucuresti,Hamburg,Amsterdam_Arena,2013,Mattan_Edelhoff
Yadran_Mechthild,Rayne,1983,South,Forward,C_Anzhi_Makhachkala,Tokyo,BMO_Field,2013,Robert_Lally
Lorrin_Kazuki,Gabalda,1991,Veracruz,Forward,Juventus,Salvador,BMO_Field,2010,Masum_Kasprzak
Hiroyuke_Hagbal,Ro;dl,1992,Montgomery,Goalkeeper,Royal_Antwerp_F.C.,Salvador,BMO_Field,2011,Rashi_Papadourakis
Gesine_Tilmann,Cagman,1996,,Midfield,Boavista_F.C.,Naples,Veltins-Arena,2013,Srikanth_Chimia
Annabelle_Katsunori,Rouchaleau,a1994,Wilmington,,Valencia_cCF,London,Santiago_Bernabeu_Stadium,2011,Vagan_Smallwood
Guilang_Prasant,Clasen,1982,Fairbanks,Forward,New_York_Red_Bulls,Brasilia,San_Siro_Stadium,2011,Atsuyuki_Jayaprakash
Fortune_Orestes,Waack,1989,Cape,Forward,Juventuos,Salvador,BMO_Field,2010,Masum_Kasprzak
Graham_Kukhamay,McCain,1989,Barcelona,Midfield,Seattle_Sounders,Dortmund,Stadio_San_Paolo,2013,Nabih_Rios
Athushi_Belli,Gull,,Key,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Magne_Chihping,Jungst,1990,Durban,Forward,,Tokyo,BMO_Field,2013,Robert_Lally
Daisy_Ryotaro,Felciano,1976,Milan,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Saydean_Eiichi,Alpuenet,1983,Asheville,Forward,The_New_Saints_F.C.,Arlington,Parc_des_Princes,2012,Mayan_Tautenhahn
Martii_Mischa,Matyska,1978,Pasco,Forward,Wolverhampton_Wanderers_Football_Club,Dortmund,Stadio_Sanz_Paolo,2013,Sigenobu_Bodagala
Surjatini_Joohack,Spehner,1978,New,Midfield,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Boyan_Witold,Symes,1986,Vail,Midfield,Clube_de_Rgeatas_do_Flamengo,Rio_de_Janeiro,,2013,Jeremy_Cantu
Zengping_Alissa,Touretzky,1983,Roanoke,Goalkeeper,Tianjin_Teda_F.C.,Cardiff,Estadio_da_Luz,2014,Ahsan_Kliger
Wendie_Benson,Brunk,1996***,Ouagadougou,Defender,Aalborg_Boldspilklub,London,Anfield,2014,Rosangela_Ketz
Osten_Bian,Gotoda,1993,Wilmington,Midfield,,Munich,Allianz_Arena_Olympic_Stadium_Munich,2010,Robert_Lally
Devina_Qutaibah,Schloegel,1997,Charleston,,Royal_Antwerp_F.C.,London,Santiago_Bernabeu_Stadium,2011,Rashi_Papadourakis
Athushi_Belli,Gull,1977,Key,Defender,A.C._Perugia_Calcio,Solna,Donbass_Arena,2014,Nabih_Rios
Gongzhu_Youngmok,Kubicar,1979,Warsaw,Midfield,Delfino_Pescara_1936,Orlando,King_Power_Stadium,2012,Robbert_Flach
Sangjin_Martin,Sezan,1985,Lisbon,Defender,FC_Spartak_Moscow,Rio_de_Janeiro,Stadio_Olimpico,2012,Olavi_Gurd
Hichum_Ashok,Leifker,1984,Monroe,Defender,Forest_Green_Rovers_F.C.,Solna,Allianz_Arena_Olympic_Stadium_Munich,2014,Bon_Kruiskamp
Alfred_Giovanni,Larab,1990,Colorado,Goalkeeper,Borussia_Monchengladbach,Cardiff,St_James__Park,2012,Jeremy_Cantu
Yadran_Mechthild,Rayne,1983,South,Forward,Juventus,Salvador,BMO_Field,2012,IlYoung_Giese
Yasubumi_Friedemann,Nobauer,1984,Louisville,Midfield,Juvents,Salvador,BMO_Field,2010,Masum_Kasprzak
Afke_Vlad,Tischendorf,1997,Worcester,Midfield,Borussia_Monchengladbach,Hamburg,Estadio_da_Luz,2012,Jeremy_Cantu
