tid,attribute,correct_val
21,tno,114
21,fname,Refael
21,lname,Hasida
21,gender,F
21,areacode,939
21,phone,677-3999
21,city,LUQUILLO
21,state,PR
21,zip,773
21,maritalstatus,S
21,haschild,Y
21,salary,30000
21,rate,0.0
21,singleexemp,0
21,marriedexemp,0
21,childexemp,0
22,tno,116
22,fname,Giuseppe
22,lname,Daigle
22,gender,M
22,areacode,603
22,phone,900-7725
22,city,MANCHESTER
22,state,NH
22,zip,3104
22,maritalstatus,M
22,haschild,Y
22,salary,70000
22,rate,0.0
22,singleexemp,0
22,marriedexemp,0
22,childexemp,0
23,tno,120
23,fname,Kayo
23,lname,Haralick
23,gender,F
23,areacode,339
23,phone,730-9081
23,city,DORCHESTER
23,state,MA
23,zip,2125
23,maritalstatus,M
23,haschild,Y
23,salary,40000
23,rate,5.3
23,singleexemp,0
23,marriedexemp,7150
23,childexemp,1000
24,tno,135
24,fname,Chinho
24,lname,Demmer
24,gender,F
24,areacode,860
24,phone,584-9932
24,city,EAST HAMPTON
24,state,CT
24,zip,6424
24,maritalstatus,M
24,haschild,N
24,salary,30000
24,rate,5.0
24,singleexemp,0
24,marriedexemp,24500
24,childexemp,0
25,tno,138
25,fname,Mitsuhisa
25,lname,Papadimitriou
25,gender,F
25,areacode,207
25,phone,410-8062
25,city,GOULDSBORO
25,state,ME
25,zip,4607
25,maritalstatus,S
25,haschild,Y
25,salary,60000
25,rate,8.5
25,singleexemp,2850
25,marriedexemp,0
25,childexemp,2850
26,tno,143
26,fname,Souichi
26,lname,Wadey
26,gender,F
26,areacode,802
26,phone,519-2066
26,city,STOWE
26,state,VT
26,zip,5672
26,maritalstatus,S
26,haschild,N
26,salary,45000
26,rate,3.9004214
26,singleexemp,3300
26,marriedexemp,0
26,childexemp,0
27,tno,153
27,fname,John
27,lname,Sherratt
27,gender,M
27,areacode,978
27,phone,184-9558
27,city,OCEAN BLUFF
27,state,MA
27,zip,2065
27,maritalstatus,S
27,haschild,N
27,salary,60000
27,rate,5.3
27,singleexemp,3575
27,marriedexemp,0
27,childexemp,0
28,tno,160
28,fname,Prabhudev
28,lname,Kodama
28,gender,F
28,areacode,802
28,phone,216-5879
28,city,ASCUTNEY
28,state,VT
28,zip,5030
28,maritalstatus,M
28,haschild,Y
28,salary,70000
28,rate,4.397808
28,singleexemp,0
28,marriedexemp,6600
28,childexemp,3300
29,tno,162
29,fname,Taylor
29,lname,Sanada
29,gender,F
29,areacode,787
29,phone,500-5910
29,city,MOCA
29,state,PR
29,zip,676
29,maritalstatus,M
29,haschild,Y
29,salary,85000
29,rate,0.0
29,singleexemp,0
29,marriedexemp,0
29,childexemp,0
30,tno,191
30,fname,Rondall
30,lname,Treweek
30,gender,F
30,areacode,603
30,phone,108-9496
30,city,NORTH STRATFORD
30,state,NH
30,zip,3590
30,maritalstatus,M
30,haschild,Y
30,salary,10000
30,rate,0.0
30,singleexemp,0
30,marriedexemp,0
30,childexemp,0
31,tno,202
31,fname,Yunming
31,lname,Litant
31,gender,F
31,areacode,802
31,phone,262-8257
31,city,GLOVER
31,state,VT
31,zip,5839
31,maritalstatus,S
31,haschild,N
31,salary,60000
31,rate,4.1988535
31,singleexemp,3300
31,marriedexemp,0
31,childexemp,0
32,tno,206
32,fname,Suzan
32,lname,Duclos
32,gender,F
32,areacode,401
32,phone,664-5371
32,city,PAWTUCKET
32,state,RI
32,zip,2861
32,maritalstatus,S
32,haschild,Y
32,salary,90000
32,rate,0.0
32,singleexemp,0
32,marriedexemp,0
32,childexemp,0
33,tno,220
33,fname,Anthong
33,lname,Huuskonen
33,gender,M
33,areacode,939
33,phone,661-2631
33,city,LUQUILLO
33,state,PR
33,zip,773
33,maritalstatus,S
33,haschild,N
33,salary,15000
33,rate,0.0
33,singleexemp,0
33,marriedexemp,0
33,childexemp,0
34,tno,223
34,fname,Djamila
34,lname,Crepeau
34,gender,F
34,areacode,603
34,phone,740-3671
34,city,EAST KINGSTON
34,state,NH
34,zip,3827
34,maritalstatus,M
34,haschild,Y
34,salary,60000
34,rate,0.0
34,singleexemp,0
34,marriedexemp,0
34,childexemp,0
35,tno,243
35,fname,Sonoko
35,lname,Dam
35,gender,F
35,areacode,939
35,phone,206-1159
35,city,CABO ROJO
35,state,PR
35,zip,623
35,maritalstatus,S
35,haschild,N
35,salary,45000
35,rate,0.0
35,singleexemp,0
35,marriedexemp,0
35,childexemp,0
36,tno,261
36,fname,Tricia
36,lname,Cosica
36,gender,F
36,areacode,207
36,phone,356-5611
36,city,SHAWMUT
36,state,ME
36,zip,4975
36,maritalstatus,M
36,haschild,Y
36,salary,50000
36,rate,8.5
36,singleexemp,0
36,marriedexemp,5700
36,childexemp,2850
37,tno,269
37,fname,Lunjiang
37,lname,Hanchek
37,gender,F
37,areacode,802
37,phone,278-9141
37,city,GRAND ISLE
37,state,VT
37,zip,5458
37,maritalstatus,M
37,haschild,N
37,salary,40000
37,rate,3.800944
37,singleexemp,0
37,marriedexemp,6600
37,childexemp,0
38,tno,278
38,fname,Till
38,lname,Kotani
38,gender,F
38,areacode,207
38,phone,240-8137
38,city,EAST BOOTHBAY
38,state,ME
38,zip,4544
38,maritalstatus,S
38,haschild,Y
38,salary,5000
38,rate,2.2135036
38,singleexemp,2850
38,marriedexemp,0
38,childexemp,2850
39,tno,279
39,fname,Imari
39,lname,Kleinjohann
39,gender,F
39,areacode,401
39,phone,143-3552
39,city,CUMBERLAND
39,state,RI
39,zip,2864
39,maritalstatus,S
39,haschild,Y
39,salary,30000
39,rate,0.0
39,singleexemp,0
39,marriedexemp,0
39,childexemp,0
40,tno,281
40,fname,Bilhanan
40,lname,Sione
40,gender,F
40,areacode,774
40,phone,767-4605
40,city,NEEDHAM HEIGHTS
40,state,MA
40,zip,2494
40,maritalstatus,M
40,haschild,N
40,salary,15000
40,rate,5.3
40,singleexemp,0
40,marriedexemp,7150
40,childexemp,0
41,tno,286
41,fname,Grigoris
41,lname,Gentile
41,gender,F
41,areacode,603
41,phone,961-8799
41,city,NASHUA
41,state,NH
41,zip,3060
41,maritalstatus,M
41,haschild,N
41,salary,45000
41,rate,0.0
41,singleexemp,0
41,marriedexemp,0
41,childexemp,0
42,tno,288
42,fname,Rinie
42,lname,Jonckers
42,gender,M
42,areacode,401
42,phone,910-7985
42,city,JOHNSTON
42,state,RI
42,zip,2919
42,maritalstatus,M
42,haschild,Y
42,salary,35000
42,rate,0.0
42,singleexemp,0
42,marriedexemp,0
42,childexemp,0
43,tno,293
43,fname,Xiannong
43,lname,Pinzani
43,gender,M
43,areacode,339
43,phone,361-4214
43,city,SOUTH DARTMOUTH
43,state,MA
43,zip,2748
43,maritalstatus,S
43,haschild,N
43,salary,30000
43,rate,5.3
43,singleexemp,3575
43,marriedexemp,0
43,childexemp,0
44,tno,294
44,fname,Gady
44,lname,Deacon
44,gender,M
44,areacode,203
44,phone,823-1927
44,city,HARTFORD
44,state,CT
44,zip,6102
44,maritalstatus,M
44,haschild,Y
44,salary,45000
44,rate,5.0
44,singleexemp,0
44,marriedexemp,24500
44,childexemp,0
45,tno,296
45,fname,Humphrey
45,lname,Ramamoorthy
45,gender,F
45,areacode,401
45,phone,466-2957
45,city,CLAYVILLE
45,state,RI
45,zip,2815
45,maritalstatus,M
45,haschild,N
45,salary,90000
45,rate,0.0
45,singleexemp,0
45,marriedexemp,0
45,childexemp,0
46,tno,297
46,fname,Sethu
46,lname,Haasis
46,gender,M
46,areacode,802
46,phone,330-7388
46,city,LONDONDERRY
46,state,VT
46,zip,5148
46,maritalstatus,S
46,haschild,Y
46,salary,85000
46,rate,4.69624
46,singleexemp,3300
46,marriedexemp,0
46,childexemp,3300
47,tno,301
47,fname,Guenter
47,lname,Sigal
47,gender,M
47,areacode,401
47,phone,707-8008
47,city,PROVIDENCE
47,state,RI
47,zip,2908
47,maritalstatus,S
47,haschild,N
47,salary,10000
47,rate,0.0
47,singleexemp,0
47,marriedexemp,0
47,childexemp,0
48,tno,308
48,fname,Ljiljana
48,lname,Smeets
48,gender,F
48,areacode,508
48,phone,693-9220
48,city,AGAWAM
48,state,MA
48,zip,1001
48,maritalstatus,M
48,haschild,Y
48,salary,45000
48,rate,5.3
48,singleexemp,0
48,marriedexemp,7150
48,childexemp,1000
49,tno,336
49,fname,Shabbir
49,lname,Dharanipragada
49,gender,M
49,areacode,908
49,phone,696-4412
49,city,BRANCHVILLE
49,state,NJ
49,zip,7890
49,maritalstatus,S
49,haschild,Y
49,salary,95000
49,rate,2.5828125
49,singleexemp,1000
49,marriedexemp,0
49,childexemp,1500
50,tno,346
50,fname,Nick
50,lname,Gelosh
50,gender,M
50,areacode,207
50,phone,257-6382
50,city,SALSBURY COVE
50,state,ME
50,zip,4672
50,maritalstatus,S
50,haschild,Y
50,salary,35000
50,rate,8.5
50,singleexemp,2850
50,marriedexemp,0
50,childexemp,2850
51,tno,347
51,fname,Ran
51,lname,Sabelli
51,gender,F
51,areacode,860
51,phone,110-1437
51,city,GREENWICH
51,state,CT
51,zip,6830
51,maritalstatus,S
51,haschild,N
51,salary,80000
51,rate,5.0
51,singleexemp,12750
51,marriedexemp,0
51,childexemp,0
52,tno,353
52,fname,Nitsan
52,lname,Ertl
52,gender,M
52,areacode,351
52,phone,912-9267
52,city,WEST WARREN
52,state,MA
52,zip,1092
52,maritalstatus,S
52,haschild,Y
52,salary,75000
52,rate,5.3
52,singleexemp,3575
52,marriedexemp,0
52,childexemp,1000
53,tno,357
53,fname,Ludwik
53,lname,Hamburg
53,gender,M
53,areacode,978
53,phone,529-7308
53,city,ASHFIELD
53,state,MA
53,zip,1330
53,maritalstatus,M
53,haschild,Y
53,salary,5000
53,rate,5.3
53,singleexemp,0
53,marriedexemp,7150
53,childexemp,1000
54,tno,359
54,fname,Ward
54,lname,Cicchetti
54,gender,F
54,areacode,603
54,phone,219-3160
54,city,MARLOW
54,state,NH
54,zip,3456
54,maritalstatus,M
54,haschild,Y
54,salary,15000
54,rate,0.0
54,singleexemp,0
54,marriedexemp,0
54,childexemp,0
55,tno,367
55,fname,Tooru
55,lname,Miara
55,gender,M
55,areacode,603
55,phone,846-2406
55,city,GLENCLIFF
55,state,NH
55,zip,3238
55,maritalstatus,S
55,haschild,N
55,salary,30000
55,rate,0.0
55,singleexemp,0
55,marriedexemp,0
55,childexemp,0
56,tno,373
56,fname,Lein
56,lname,Ang
56,gender,F
56,areacode,857
56,phone,188-6322
56,city,HOLYOKE
56,state,MA
56,zip,1041
56,maritalstatus,S
56,haschild,Y
56,salary,90000
56,rate,5.3
56,singleexemp,3575
56,marriedexemp,0
56,childexemp,1000
57,tno,386
57,fname,Fernand
57,lname,Panagopoulou
57,gender,F
57,areacode,508
57,phone,205-7989
57,city,CHICOPEE
57,state,MA
57,zip,1013
57,maritalstatus,M
57,haschild,Y
57,salary,90000
57,rate,5.3
57,singleexemp,0
57,marriedexemp,7150
57,childexemp,1000
58,tno,401
58,fname,Antony
58,lname,Monderer
58,gender,M
58,areacode,802
58,phone,854-5962
58,city,NORTH FERRISBURGH
58,state,VT
58,zip,5473
58,maritalstatus,S
58,haschild,N
58,salary,65000
58,rate,4.298331
58,singleexemp,3300
58,marriedexemp,0
58,childexemp,0
59,tno,410
59,fname,Mohd
59,lname,Lavie
59,gender,M
59,areacode,207
59,phone,720-6245
59,city,EAGLE LAKE
59,state,ME
59,zip,4739
59,maritalstatus,S
59,haschild,Y
59,salary,85000
59,rate,8.5
59,singleexemp,2850
59,marriedexemp,0
59,childexemp,2850
60,tno,421
60,fname,Avadis
60,lname,Dattasharma
60,gender,M
60,areacode,508
60,phone,449-5112
60,city,ACCORD
60,state,MA
60,zip,2018
60,maritalstatus,S
60,haschild,Y
60,salary,85000
60,rate,5.3
60,singleexemp,3575
60,marriedexemp,0
60,childexemp,1000
61,tno,422
61,fname,Couto
61,lname,XueDong
61,gender,M
61,areacode,207
61,phone,505-5650
61,city,NORTH ANSON
61,state,ME
61,zip,4958
61,maritalstatus,S
61,haschild,Y
61,salary,60000
61,rate,8.5
61,singleexemp,2850
61,marriedexemp,0
61,childexemp,2850
62,tno,430
62,fname,Toshifumi
62,lname,Leguy
62,gender,F
62,areacode,939
62,phone,334-4361
62,city,CANOVANAS
62,state,PR
62,zip,729
62,maritalstatus,M
62,haschild,Y
62,salary,45000
62,rate,0.0
62,singleexemp,0
62,marriedexemp,0
62,childexemp,0
63,tno,432
63,fname,Houssem
63,lname,Sewry
63,gender,M
63,areacode,401
63,phone,266-7110
63,city,HARRISVILLE
63,state,RI
63,zip,2830
63,maritalstatus,S
63,haschild,N
63,salary,55000
63,rate,0.0
63,singleexemp,0
63,marriedexemp,0
63,childexemp,0
64,tno,433
64,fname,Saydean
64,lname,Banare
64,gender,M
64,areacode,508
64,phone,137-3292
64,city,EAST WEYMOUTH
64,state,MA
64,zip,2189
64,maritalstatus,S
64,haschild,Y
64,salary,5000
64,rate,5.3
64,singleexemp,3575
64,marriedexemp,0
64,childexemp,1000
65,tno,439
65,fname,Akmal
65,lname,Jahnichen
65,gender,F
65,areacode,603
65,phone,303-2843
65,city,SALEM
65,state,NH
65,zip,3079
65,maritalstatus,M
65,haschild,Y
65,salary,15000
65,rate,0.0
65,singleexemp,0
65,marriedexemp,0
65,childexemp,0
66,tno,442
66,fname,Frederic
66,lname,Machiels
66,gender,F
66,areacode,203
66,phone,720-4264
66,city,STAFFORDVILLE
66,state,CT
66,zip,6077
66,maritalstatus,M
66,haschild,Y
66,salary,60000
66,rate,5.0
66,singleexemp,0
66,marriedexemp,24500
66,childexemp,0
67,tno,448
67,fname,Joaquin
67,lname,Renegar
67,gender,M
67,areacode,860
67,phone,520-9731
67,city,NORWICH
67,state,CT
67,zip,6360
67,maritalstatus,S
67,haschild,Y
67,salary,70000
67,rate,5.0
67,singleexemp,12750
67,marriedexemp,0
67,childexemp,0
68,tno,451
68,fname,Olivera
68,lname,Bian
68,gender,M
68,areacode,860
68,phone,519-2673
68,city,WEST HAVEN
68,state,CT
68,zip,6516
68,maritalstatus,M
68,haschild,Y
68,salary,90000
68,rate,5.0
68,singleexemp,0
68,marriedexemp,24500
68,childexemp,0
69,tno,467
69,fname,Ramaswamy
69,lname,McCluskey
69,gender,M
69,areacode,848
69,phone,173-9544
69,city,NETCONG
69,state,NJ
69,zip,7857
69,maritalstatus,S
69,haschild,N
69,salary,90000
69,rate,2.5039582
69,singleexemp,1000
69,marriedexemp,0
69,childexemp,0
70,tno,471
70,fname,Viresh
70,lname,Gierl
70,gender,M
70,areacode,603
70,phone,660-9974
70,city,HAMPTON
70,state,NH
70,zip,3842
70,maritalstatus,S
70,haschild,N
70,salary,40000
70,rate,0.0
70,singleexemp,0
70,marriedexemp,0
70,childexemp,0
71,tno,484
71,fname,Elvia
71,lname,Bergen
71,gender,F
71,areacode,860
71,phone,436-2928
71,city,HARTFORD
71,state,CT
71,zip,6114
71,maritalstatus,S
71,haschild,N
71,salary,90000
71,rate,5.0
71,singleexemp,12750
71,marriedexemp,0
71,childexemp,0
72,tno,486
72,fname,Staphane
72,lname,Spitz
72,gender,F
72,areacode,774
72,phone,393-2358
72,city,STOW
72,state,MA
72,zip,1775
72,maritalstatus,M
72,haschild,N
72,salary,50000
72,rate,5.3
72,singleexemp,0
72,marriedexemp,7150
72,childexemp,0
73,tno,495
73,fname,Hongwei
73,lname,Clo
73,gender,M
73,areacode,413
73,phone,475-1491
73,city,EAST FALMOUTH
73,state,MA
73,zip,2536
73,maritalstatus,M
73,haschild,Y
73,salary,80000
73,rate,5.3
73,singleexemp,0
73,marriedexemp,7150
73,childexemp,1000
74,tno,497
74,fname,Geraldo
74,lname,Lazensky
74,gender,M
74,areacode,207
74,phone,269-7129
74,city,SOUTHWEST HARBOR
74,state,ME
74,zip,4679
74,maritalstatus,M
74,haschild,Y
74,salary,60000
74,rate,8.5
74,singleexemp,0
74,marriedexemp,5700
74,childexemp,2850
75,tno,502
75,fname,Paramsothy
75,lname,Orgass
75,gender,F
75,areacode,774
75,phone,823-8510
75,city,MILL RIVER
75,state,MA
75,zip,1244
75,maritalstatus,M
75,haschild,Y
75,salary,10000
75,rate,5.3
75,singleexemp,0
75,marriedexemp,7150
75,childexemp,1000
76,tno,504
76,fname,Toshihiro
76,lname,Gerla
76,gender,F
76,areacode,351
76,phone,318-2767
76,city,BOSTON
76,state,MA
76,zip,2284
76,maritalstatus,S
76,haschild,Y
76,salary,20000
76,rate,5.3
76,singleexemp,3575
76,marriedexemp,0
76,childexemp,1000
77,tno,510
77,fname,Mitch
77,lname,Nuth
77,gender,F
77,areacode,603
77,phone,369-6445
77,city,HAVERHILL
77,state,NH
77,zip,3765
77,maritalstatus,S
77,haschild,Y
77,salary,85000
77,rate,0.0
77,singleexemp,0
77,marriedexemp,0
77,childexemp,0
78,tno,518
78,fname,Jacco
78,lname,Lennartson
78,gender,M
78,areacode,207
78,phone,533-2237
78,city,FREEPORT
78,state,ME
78,zip,4034
78,maritalstatus,M
78,haschild,N
78,salary,15000
78,rate,6.9580293000000015
78,singleexemp,0
78,marriedexemp,5700
78,childexemp,0
79,tno,531
79,fname,Bryony
79,lname,Haack
79,gender,M
79,areacode,207
79,phone,417-3289
79,city,OQUOSSOC
79,state,ME
79,zip,4964
79,maritalstatus,S
79,haschild,N
79,salary,100000
79,rate,8.5
79,singleexemp,2850
79,marriedexemp,0
79,childexemp,0
80,tno,549
80,fname,Gennaro
80,lname,Trumbly
80,gender,M
80,areacode,787
80,phone,595-5613
80,city,COTO LAUREL
80,state,PR
80,zip,780
80,maritalstatus,S
80,haschild,Y
80,salary,15000
80,rate,0.0
80,singleexemp,0
80,marriedexemp,0
80,childexemp,0
81,tno,567
81,fname,Janette
81,lname,Manabe
81,gender,F
81,areacode,203
81,phone,287-2488
81,city,STAMFORD
81,state,CT
81,zip,6911
81,maritalstatus,S
81,haschild,Y
81,salary,45000
81,rate,5.0
81,singleexemp,12750
81,marriedexemp,0
81,childexemp,0
82,tno,572
82,fname,Denis
82,lname,Leitner
82,gender,F
82,areacode,802
82,phone,206-2485
82,city,EAST SAINT JOHNSBURY
82,state,VT
82,zip,5838
82,maritalstatus,M
82,haschild,N
82,salary,95000
82,rate,4.8951945
82,singleexemp,0
82,marriedexemp,6600
82,childexemp,0
83,tno,577
83,fname,Mel
83,lname,Kiesler
83,gender,M
83,areacode,787
83,phone,296-3383
83,city,BOQUERON
83,state,PR
83,zip,622
83,maritalstatus,S
83,haschild,Y
83,salary,100000
83,rate,0.0
83,singleexemp,0
83,marriedexemp,0
83,childexemp,0
84,tno,583
84,fname,Cathryn
84,lname,Melton
84,gender,F
84,areacode,401
84,phone,486-2392
84,city,ADAMSVILLE
84,state,RI
84,zip,2801
84,maritalstatus,M
84,haschild,Y
84,salary,90000
84,rate,0.0
84,singleexemp,0
84,marriedexemp,0
84,childexemp,0
85,tno,596
85,fname,Siau
85,lname,Toussaint
85,gender,M
85,areacode,401
85,phone,643-5396
85,city,PROVIDENCE
85,state,RI
85,zip,2902
85,maritalstatus,M
85,haschild,Y
85,salary,10000
85,rate,0.0
85,singleexemp,0
85,marriedexemp,0
85,childexemp,0
86,tno,599
86,fname,Soumitra
86,lname,Wetprasit
86,gender,F
86,areacode,207
86,phone,176-1377
86,city,THOMASTON
86,state,ME
86,zip,4861
86,maritalstatus,M
86,haschild,N
86,salary,70000
86,rate,8.5
86,singleexemp,0
86,marriedexemp,5700
86,childexemp,0
87,tno,606
87,fname,Mendel
87,lname,Lambe
87,gender,F
87,areacode,603
87,phone,211-6318
87,city,LANCASTER
87,state,NH
87,zip,3584
87,maritalstatus,S
87,haschild,Y
87,salary,70000
87,rate,0.0
87,singleexemp,0
87,marriedexemp,0
87,childexemp,0
88,tno,614
88,fname,Minghui
88,lname,Kubota
88,gender,M
88,areacode,508
88,phone,612-5997
88,city,CHARLTON DEPOT
88,state,MA
88,zip,1509
88,maritalstatus,M
88,haschild,Y
88,salary,80000
88,rate,5.3
88,singleexemp,0
88,marriedexemp,7150
88,childexemp,1000
89,tno,616
89,fname,Shao
89,lname,Reece
89,gender,M
89,areacode,508
89,phone,565-6451
89,city,BOSTON
89,state,MA
89,zip,2118
89,maritalstatus,M
89,haschild,Y
89,salary,5000
89,rate,5.3
89,singleexemp,0
89,marriedexemp,7150
89,childexemp,1000
90,tno,619
90,fname,Kermit
90,lname,Niedderreiter
90,gender,F
90,areacode,973
90,phone,907-1720
90,city,PORT MONMOUTH
90,state,NJ
90,zip,7758
90,maritalstatus,S
90,haschild,Y
90,salary,10000
90,rate,1.4
90,singleexemp,1000
90,marriedexemp,0
90,childexemp,1500
91,tno,624
91,fname,Malee
91,lname,Gold
91,gender,M
91,areacode,603
91,phone,289-7431
91,city,CONCORD
91,state,NH
91,zip,3305
91,maritalstatus,M
91,haschild,N
91,salary,15000
91,rate,0.0
91,singleexemp,0
91,marriedexemp,0
91,childexemp,0
92,tno,625
92,fname,Sylvian
92,lname,Hinnebusch
92,gender,M
92,areacode,939
92,phone,925-8319
92,city,ADJUNTAS
92,state,PR
92,zip,601
92,maritalstatus,S
92,haschild,Y
92,salary,45000
92,rate,0.0
92,singleexemp,0
92,marriedexemp,0
92,childexemp,0
93,tno,626
93,fname,Loan
93,lname,Gist
93,gender,M
93,areacode,603
93,phone,617-4373
93,city,PORTSMOUTH
93,state,NH
93,zip,3801
93,maritalstatus,S
93,haschild,N
93,salary,65000
93,rate,0.0
93,singleexemp,0
93,marriedexemp,0
93,childexemp,0
94,tno,648
94,fname,Christophe
94,lname,Schuller
94,gender,F
94,areacode,860
94,phone,594-2013
