tid,attribute,correct_val
10,marriedexemp,0
10,childexemp,0
11,index,12
11,tno,279
11,fname,Imari
11,lname,Kleinjohann
11,gender,F
11,areacode,401
11,phone,143-3552
11,city,CUMBERLAND
11,state,RI
11,zip,2864
11,maritalstatus,S
11,haschild,Y
11,salary,30000
11,rate,0.0
11,singleexemp,0
11,marriedexemp,0
11,childexemp,0
12,index,13
12,tno,281
12,fname,Bilhanan
12,lname,Sione
12,gender,F
12,areacode,774
12,phone,767-4605
12,city,NEEDHAM HEIGHTS
12,state,MA
12,zip,2494
12,maritalstatus,M
12,haschild,N
12,salary,15000
12,rate,5.3
12,singleexemp,0
12,marriedexemp,7150
12,childexemp,0
13,index,14
13,tno,293
13,fname,Xiannong
13,lname,Pinzani
13,gender,M
13,areacode,339
13,phone,361-4214
13,city,SOUTH DARTMOUTH
13,state,MA
13,zip,2748
13,maritalstatus,S
13,haschild,N
13,salary,30000
13,rate,5.3
13,singleexemp,3575
13,marriedexemp,0
13,childexemp,0
14,index,15
14,tno,296
14,fname,Humphrey
14,lname,Ramamoorthy
14,gender,F
14,areacode,401
14,phone,466-2957
14,city,CLAYVILLE
14,state,RI
14,zip,2815
14,maritalstatus,M
14,haschild,N
14,salary,90000
14,rate,0.0
14,singleexemp,0
14,marriedexemp,0
14,childexemp,0
15,index,16
15,tno,308
15,fname,Ljiljana
15,lname,Smeets
15,gender,F
15,areacode,508
15,phone,693-9220
15,city,AGAWAM
15,state,MA
15,zip,1001
15,maritalstatus,M
15,haschild,Y
15,salary,45000
15,rate,5.3
15,singleexemp,0
15,marriedexemp,7150
15,childexemp,1000
16,index,17
16,tno,353
16,fname,Nitsan
16,lname,Ertl
16,gender,M
16,areacode,351
16,phone,912-9267
16,city,WEST WARREN
16,state,MA
16,zip,1092
16,maritalstatus,S
16,haschild,Y
16,salary,75000
16,rate,5.3
16,singleexemp,3575
16,marriedexemp,0
16,childexemp,1000
17,index,18
17,tno,357
17,fname,Ludwik
17,lname,Hamburg
17,gender,M
17,areacode,978
17,phone,529-7308
17,city,ASHFIELD
17,state,MA
17,zip,1330
17,maritalstatus,M
17,haschild,Y
17,salary,5000
17,rate,5.3
17,singleexemp,0
17,marriedexemp,7150
17,childexemp,1000
18,index,19
18,tno,373
18,fname,Lein
18,lname,Ang
18,gender,F
18,areacode,857
18,phone,188-6322
18,city,HOLYOKE
18,state,MA
18,zip,1041
18,maritalstatus,S
18,haschild,Y
18,salary,90000
18,rate,5.3
18,singleexemp,3575
18,marriedexemp,0
18,childexemp,1000
19,index,20
19,tno,386
19,fname,Fernand
19,lname,Panagopoulou
19,gender,F
19,areacode,508
19,phone,205-7989
19,city,CHICOPEE
19,state,MA
19,zip,1013
19,maritalstatus,M
19,haschild,Y
19,salary,90000
19,rate,5.3
19,singleexemp,0
19,marriedexemp,7150
19,childexemp,1000
20,index,21
20,tno,421
20,fname,Avadis
20,lname,Dattasharma
20,gender,M
20,areacode,508
20,phone,449-5112
20,city,ACCORD
20,state,MA
20,zip,2018
20,maritalstatus,S
20,haschild,Y
20,salary,85000
20,rate,5.3
20,singleexemp,3575
20,marriedexemp,0
20,childexemp,1000
21,index,22
21,tno,430
21,fname,Toshifumi
21,lname,Leguy
21,gender,F
21,areacode,939
21,phone,334-4361
21,city,CANOVANAS
21,state,PR
21,zip,729
21,maritalstatus,M
21,haschild,Y
21,salary,45000
21,rate,0.0
21,singleexemp,0
21,marriedexemp,0
21,childexemp,0
22,index,23
22,tno,432
22,fname,Houssem
22,lname,Sewry
22,gender,M
22,areacode,401
22,phone,266-7110
22,city,HARRISVILLE
22,state,RI
22,zip,2830
22,maritalstatus,S
22,haschild,N
22,salary,55000
22,rate,0.0
22,singleexemp,0
22,marriedexemp,0
22,childexemp,0
23,index,24
23,tno,433
23,fname,Saydean
23,lname,Banare
23,gender,M
23,areacode,508
23,phone,137-3292
23,city,EAST WEYMOUTH
23,state,MA
23,zip,2189
23,maritalstatus,S
23,haschild,Y
23,salary,5000
23,rate,5.3
23,singleexemp,3575
23,marriedexemp,0
23,childexemp,1000
24,index,25
24,tno,486
24,fname,Staphane
24,lname,Spitz
24,gender,F
24,areacode,774
24,phone,393-2358
24,city,STOW
24,state,MA
24,zip,1775
24,maritalstatus,M
24,haschild,N
24,salary,50000
24,rate,5.3
24,singleexemp,0
24,marriedexemp,7150
24,childexemp,0
25,index,26
25,tno,495
25,fname,Hongwei
25,lname,Clo
25,gender,M
25,areacode,413
25,phone,475-1491
25,city,EAST FALMOUTH
25,state,MA
25,zip,2536
25,maritalstatus,M
25,haschild,Y
25,salary,80000
25,rate,5.3
25,singleexemp,0
25,marriedexemp,7150
25,childexemp,1000
26,index,27
26,tno,502
26,fname,Paramsothy
26,lname,Orgass
26,gender,F
26,areacode,774
26,phone,823-8510
26,city,MILL RIVER
26,state,MA
26,zip,1244
26,maritalstatus,M
26,haschild,Y
26,salary,10000
26,rate,5.3
26,singleexemp,0
26,marriedexemp,7150
26,childexemp,1000
27,index,28
27,tno,504
27,fname,Toshihiro
27,lname,Gerla
27,gender,F
27,areacode,351
27,phone,318-2767
27,city,BOSTON
27,state,MA
27,zip,2284
27,maritalstatus,S
27,haschild,Y
27,salary,20000
27,rate,5.3
27,singleexemp,3575
27,marriedexemp,0
27,childexemp,1000
28,index,29
28,tno,549
28,fname,Gennaro
28,lname,Trumbly
28,gender,M
28,areacode,787
28,phone,595-5613
28,city,COTO LAUREL
28,state,PR
28,zip,780
28,maritalstatus,S
28,haschild,Y
28,salary,15000
28,rate,0.0
28,singleexemp,0
28,marriedexemp,0
28,childexemp,0
29,index,30
29,tno,577
29,fname,Mel
29,lname,Kiesler
29,gender,M
29,areacode,787
29,phone,296-3383
29,city,BOQUERON
29,state,PR
29,zip,622
29,maritalstatus,S
29,haschild,Y
29,salary,100000
29,rate,0.0
29,singleexemp,0
29,marriedexemp,0
29,childexemp,0
30,index,31
30,tno,583
30,fname,Cathryn
30,lname,Melton
30,gender,F
30,areacode,401
30,phone,486-2392
30,city,ADAMSVILLE
30,state,RI
30,zip,2801
30,maritalstatus,M
30,haschild,Y
30,salary,90000
30,rate,0.0
30,singleexemp,0
30,marriedexemp,0
30,childexemp,0
31,index,32
31,tno,614
31,fname,Minghui
31,lname,Kubota
31,gender,M
31,areacode,508
31,phone,612-5997
31,city,CHARLTON DEPOT
31,state,MA
31,zip,1509
31,maritalstatus,M
31,haschild,Y
31,salary,80000
31,rate,5.3
31,singleexemp,0
31,marriedexemp,7150
31,childexemp,1000
32,index,33
32,tno,616
32,fname,Shao
32,lname,Reece
32,gender,M
32,areacode,508
32,phone,565-6451
32,city,BOSTON
32,state,MA
32,zip,2118
32,maritalstatus,M
32,haschild,Y
32,salary,5000
32,rate,5.3
32,singleexemp,0
32,marriedexemp,7150
32,childexemp,1000
33,index,34
33,tno,625
33,fname,Sylvian
33,lname,Hinnebusch
33,gender,M
33,areacode,939
33,phone,925-8319
33,city,ADJUNTAS
33,state,PR
33,zip,601
33,maritalstatus,S
33,haschild,Y
33,salary,45000
33,rate,0.0
33,singleexemp,0
33,marriedexemp,0
33,childexemp,0
34,index,35
34,tno,672
34,fname,Bette
34,lname,Szymczak
34,gender,M
34,areacode,781
34,phone,777-2635
34,city,BOSTON
34,state,MA
34,zip,2114
34,maritalstatus,S
34,haschild,Y
34,salary,20000
34,rate,5.3
34,singleexemp,3575
34,marriedexemp,0
34,childexemp,1000
35,index,36
35,tno,684
35,fname,Darwyn
35,lname,Seegmuller
35,gender,M
35,areacode,774
35,phone,223-3659
35,city,NORTH ATTLEBORO
35,state,MA
35,zip,2760
35,maritalstatus,M
35,haschild,Y
35,salary,95000
35,rate,5.3
35,singleexemp,0
35,marriedexemp,7150
35,childexemp,1000
36,index,37
36,tno,746
36,fname,Lenhart
36,lname,Birch
36,gender,M
36,areacode,413
36,phone,257-5349
36,city,SANDWICH
36,state,MA
36,zip,2563
36,maritalstatus,S
36,haschild,N
36,salary,50000
36,rate,5.3
36,singleexemp,3575
36,marriedexemp,0
36,childexemp,0
37,index,38
37,tno,754
37,fname,Parosh
37,lname,Takaki
37,gender,M
37,areacode,781
37,phone,792-2993
37,city,SOUTH EGREMONT
37,state,MA
37,zip,1258
37,maritalstatus,M
37,haschild,N
37,salary,95000
37,rate,5.3
37,singleexemp,0
37,marriedexemp,7150
37,childexemp,0
38,index,39
38,tno,768
38,fname,Soheil
38,lname,Aluja
38,gender,F
38,areacode,939
38,phone,903-6883
38,city,QUEBRADILLAS
38,state,PR
38,zip,678
38,maritalstatus,M
38,haschild,N
38,salary,15000
38,rate,0.0
38,singleexemp,0
38,marriedexemp,0
38,childexemp,0
39,index,40
39,tno,793
39,fname,Mayford
39,lname,Bhagavan
39,gender,F
39,areacode,939
39,phone,996-9079
39,city,SAN JUAN
39,state,PR
39,zip,917
39,maritalstatus,S
39,haschild,Y
39,salary,30000
39,rate,0.0
39,singleexemp,0
39,marriedexemp,0
39,childexemp,0
40,index,41
40,tno,817
40,fname,Tammy
40,lname,Hohberg
40,gender,F
40,areacode,787
40,phone,336-2031
40,city,AGUADILLA
40,state,PR
40,zip,603
40,maritalstatus,S
40,haschild,N
40,salary,75000
40,rate,0.0
40,singleexemp,0
40,marriedexemp,0
40,childexemp,0
41,index,42
41,tno,827
41,fname,Berend
41,lname,Hodas
41,gender,F
41,areacode,939
41,phone,261-9512
41,city,SAN JUAN
41,state,PR
41,zip,930
41,maritalstatus,M
41,haschild,N
41,salary,15000
41,rate,0.0
41,singleexemp,0
41,marriedexemp,0
41,childexemp,0
42,index,43
42,tno,835
42,fname,Willy
42,lname,Oates
42,gender,M
42,areacode,413
42,phone,145-2185
42,city,LAKEVILLE
42,state,MA
42,zip,2347
42,maritalstatus,M
42,haschild,Y
42,salary,60000
42,rate,5.3
42,singleexemp,0
42,marriedexemp,7150
42,childexemp,1000
43,index,44
43,tno,875
43,fname,Soufiane
43,lname,Tryon
43,gender,F
43,areacode,787
43,phone,212-3685
43,city,JUNCOS
43,state,PR
43,zip,777
43,maritalstatus,S
43,haschild,Y
43,salary,70000
43,rate,0.0
43,singleexemp,0
43,marriedexemp,0
43,childexemp,0
44,index,45
44,tno,881
44,fname,Glauco
44,lname,Belanche
44,gender,M
44,areacode,508
44,phone,791-9297
44,city,GREEN HARBOR
44,state,MA
44,zip,2041
44,maritalstatus,M
44,haschild,Y
44,salary,100000
44,rate,5.3
44,singleexemp,0
44,marriedexemp,7150
44,childexemp,1000
45,index,46
45,tno,918
45,fname,Erdogan
45,lname,Shepherdson
45,gender,F
45,areacode,857
45,phone,384-5820
45,city,MARSTONS MILLS
45,state,MA
45,zip,2648
45,maritalstatus,M
45,haschild,Y
45,salary,100000
45,rate,5.3
45,singleexemp,0
45,marriedexemp,7150
45,childexemp,1000
46,index,47
46,tno,941
46,fname,Paul
46,lname,Ying
46,gender,M
46,areacode,939
46,phone,493-8231
46,city,PONCE
46,state,PR
46,zip,730
46,maritalstatus,S
46,haschild,Y
46,salary,60000
46,rate,0.0
46,singleexemp,0
46,marriedexemp,0
46,childexemp,0
47,index,48
47,tno,946
47,fname,Gherin
47,lname,Raja
47,gender,M
47,areacode,413
47,phone,925-1387
47,city,WORCESTER
47,state,MA
47,zip,1653
47,maritalstatus,M
47,haschild,Y
47,salary,95000
47,rate,5.3
47,singleexemp,0
47,marriedexemp,7150
47,childexemp,1000
48,index,49
48,tno,951
48,fname,Mybrid
48,lname,Biryukov
48,gender,F
48,areacode,339
48,phone,793-3760
48,city,BOYLSTON
48,state,MA
48,zip,1505
48,maritalstatus,S
48,haschild,N
48,salary,20000
48,rate,5.3
48,singleexemp,3575
48,marriedexemp,0
48,childexemp,0
49,index,50
49,tno,972
49,fname,Brig
49,lname,Obtulowicz
49,gender,F
49,areacode,939
49,phone,291-3171
49,city,SAN JUAN
49,state,PR
49,zip,902
49,maritalstatus,M
49,haschild,N
49,salary,45000
49,rate,0.0
49,singleexemp,0
49,marriedexemp,0
49,childexemp,0
50,index,51
50,tno,977
50,fname,Thang
50,lname,Sever
50,gender,M
50,areacode,617
50,phone,134-5111
50,city,LYNN
50,state,MA
50,zip,1910
50,maritalstatus,M
50,haschild,Y
50,salary,45000
50,rate,5.3
50,singleexemp,0
50,marriedexemp,7150
50,childexemp,1000
51,index,52
51,tno,1022
51,fname,Tuong
51,lname,Hancart
51,gender,M
51,areacode,401
51,phone,786-4546
51,city,ALBION
51,state,RI
51,zip,2802
51,maritalstatus,S
51,haschild,N
51,salary,65000
51,rate,0.0
51,singleexemp,0
51,marriedexemp,0
51,childexemp,0
52,index,53
52,tno,1045
52,fname,Nipun
52,lname,Palaniappan
52,gender,M
52,areacode,939
52,phone,288-7408
52,city,PONCE
52,state,PR
52,zip,731
52,maritalstatus,S
52,haschild,N
52,salary,20000
52,rate,0.0
52,singleexemp,0
52,marriedexemp,0
52,childexemp,0
53,index,54
53,tno,1060
53,fname,Foong
53,lname,Marefat
53,gender,M
53,areacode,787
53,phone,552-5728
53,city,HUMACAO
53,state,PR
53,zip,791
53,maritalstatus,S
53,haschild,Y
53,salary,35000
53,rate,0.0
53,singleexemp,0
53,marriedexemp,0
53,childexemp,0
54,index,55
54,tno,1070
54,fname,Nagui
54,lname,Milicia
54,gender,M
54,areacode,401
54,phone,515-4778
54,city,NORTH KINGSTOWN
54,state,RI
54,zip,2852
54,maritalstatus,M
54,haschild,N
54,salary,40000
54,rate,0.0
54,singleexemp,0
54,marriedexemp,0
54,childexemp,0
55,index,56
55,tno,1071
55,fname,Brij
55,lname,Schrock
55,gender,F
55,areacode,351
55,phone,145-7396
55,city,EASTHAMPTON
55,state,MA
55,zip,1027
55,maritalstatus,S
55,haschild,N
55,salary,100000
55,rate,5.3
55,singleexemp,3575
55,marriedexemp,0
55,childexemp,0
56,index,57
56,tno,1100
56,fname,Jianqiang
56,lname,Twardowski
56,gender,F
56,areacode,787
56,phone,433-8689
56,city,SAN SEBASTIAN
56,state,PR
56,zip,685
56,maritalstatus,S
56,haschild,N
56,salary,90000
56,rate,0.0
56,singleexemp,0
56,marriedexemp,0
56,childexemp,0
57,index,58
57,tno,1153
57,fname,Serge
57,lname,Olveszky
57,gender,F
57,areacode,401
57,phone,510-4370
57,city,ASHAWAY
57,state,RI
57,zip,2804
57,maritalstatus,S
57,haschild,N
57,salary,5000
57,rate,0.0
57,singleexemp,0
57,marriedexemp,0
57,childexemp,0
58,index,59
58,tno,1175
58,fname,Moss
58,lname,Lindberg
58,gender,M
58,areacode,339
58,phone,668-5118
58,city,BERKSHIRE
58,state,MA
58,zip,1224
58,maritalstatus,M
58,haschild,Y
58,salary,5000
58,rate,5.3
58,singleexemp,0
58,marriedexemp,7150
58,childexemp,1000
59,index,60
59,tno,1184
59,fname,Ramadan
59,lname,Roelofsen
59,gender,F
59,areacode,401
59,phone,216-3801
59,city,NEWPORT
59,state,RI
59,zip,2840
59,maritalstatus,M
59,haschild,Y
59,salary,55000
59,rate,0.0
59,singleexemp,0
59,marriedexemp,0
59,childexemp,0
60,index,61
60,tno,1191
60,fname,Jerzy
60,lname,Uchiyama
60,gender,M
60,areacode,339
60,phone,404-2765
60,city,MONROE BRIDGE
60,state,MA
60,zip,1350
60,maritalstatus,M
60,haschild,N
60,salary,20000
60,rate,5.3
60,singleexemp,0
60,marriedexemp,7150
60,childexemp,0
61,index,62
61,tno,1235
61,fname,Lukas
61,lname,Villoldo
61,gender,M
61,areacode,401
61,phone,325-3194
61,city,CAROLINA
61,state,RI
61,zip,2812
61,maritalstatus,M
61,haschild,Y
61,salary,50000
61,rate,0.0
61,singleexemp,0
61,marriedexemp,0
61,childexemp,0
62,index,63
62,tno,1241
62,fname,Clarence
62,lname,Lyle
62,gender,M
62,areacode,857
62,phone,908-2582
62,city,SAUGUS
62,state,MA
62,zip,1906
62,maritalstatus,M
62,haschild,N
62,salary,100000
62,rate,5.3
62,singleexemp,0
62,marriedexemp,7150
62,childexemp,0
63,index,64
63,tno,1266
63,fname,Chengdian
63,lname,Schulman
63,gender,F
63,areacode,401
63,phone,302-7791
63,city,GLENDALE
63,state,RI
63,zip,2826
63,maritalstatus,S
63,haschild,Y
63,salary,100000
63,rate,0.0
63,singleexemp,0
63,marriedexemp,0
63,childexemp,0
64,index,65
64,tno,1287
64,fname,Nagabhushana
64,lname,Tepfenhart
64,gender,M
64,areacode,401
64,phone,962-7041
64,city,PORTSMOUTH
64,state,RI
64,zip,2871
64,maritalstatus,M
64,haschild,N
64,salary,90000
64,rate,0.0
64,singleexemp,0
64,marriedexemp,0
64,childexemp,0
65,index,66
65,tno,1303
65,fname,Kazutoshi
65,lname,Madeira
65,gender,M
65,areacode,787
65,phone,975-9903
65,city,RINCON
65,state,PR
65,zip,677
65,maritalstatus,S
65,haschild,N
65,salary,60000
65,rate,0.0
65,singleexemp,0
65,marriedexemp,0
65,childexemp,0
66,index,67
66,tno,1307
66,fname,Jerald
66,lname,Worona
66,gender,M
66,areacode,787
66,phone,260-4365
66,city,CAYEY
66,state,PR
66,zip,737
66,maritalstatus,M
66,haschild,Y
66,salary,95000
66,rate,0.0
66,singleexemp,0
66,marriedexemp,0
66,childexemp,0
67,index,68
67,tno,1308
67,fname,Wolfgang
67,lname,Steckler
67,gender,M
67,areacode,401
67,phone,535-5922
67,city,BLOCK ISLAND
67,state,RI
67,zip,2807
67,maritalstatus,S
67,haschild,N
67,salary,15000
67,rate,0.0
67,singleexemp,0
67,marriedexemp,0
67,childexemp,0
68,index,69
68,tno,1329
68,fname,Kensaku
68,lname,Guth
68,gender,M
68,areacode,787
68,phone,936-8782
68,city,SAN JUAN
68,state,PR
68,zip,906
68,maritalstatus,M
68,haschild,N
68,salary,30000
68,rate,0.0
68,singleexemp,0
68,marriedexemp,0
68,childexemp,0
69,index,70
69,tno,1353
69,fname,Shangzhi
69,lname,Akiyama
69,gender,F
69,areacode,939
69,phone,167-3517
69,city,COAMO
69,state,PR
69,zip,769
69,maritalstatus,S
69,haschild,Y
69,salary,95000
69,rate,0.0
69,singleexemp,0
69,marriedexemp,0
69,childexemp,0
70,index,71
70,tno,1358
70,fname,Pranav
70,lname,Graf
70,gender,F
70,areacode,857
70,phone,564-8209
70,city,HOLYOKE
70,state,MA
70,zip,1040
70,maritalstatus,M
70,haschild,N
70,salary,85000
70,rate,5.3
70,singleexemp,0
70,marriedexemp,7150
70,childexemp,0
71,index,72
71,tno,1392
71,fname,Corin
71,lname,Gauyacq
71,gender,F
71,areacode,401
71,phone,671-4284
71,city,BRADFORD
71,state,RI
71,zip,2808
71,maritalstatus,M
71,haschild,N
71,salary,75000
71,rate,0.0
71,singleexemp,0
71,marriedexemp,0
71,childexemp,0
72,index,73
72,tno,1402
72,fname,Sangjyu
72,lname,Oehlmann
72,gender,F
72,areacode,774
72,phone,865-2287
72,city,CENTERVILLE
72,state,MA
72,zip,2636
72,maritalstatus,M
72,haschild,Y
72,salary,70000
72,rate,5.3
72,singleexemp,0
72,marriedexemp,7150
72,childexemp,1000
73,index,74
73,tno,1427
73,fname,Masahichi
73,lname,Bregier
73,gender,F
73,areacode,781
73,phone,228-2356
73,city,WEST NEWBURY
73,state,MA
73,zip,1985
73,maritalstatus,M
73,haschild,Y
73,salary,60000
73,rate,5.3
73,singleexemp,0
73,marriedexemp,7150
73,childexemp,1000
74,index,75
74,tno,1431
74,fname,Jitender
74,lname,Rahm
74,gender,F
74,areacode,401
74,phone,272-5479
74,city,PAWTUCKET
74,state,RI
74,zip,2862
74,maritalstatus,S
74,haschild,Y
74,salary,65000
74,rate,0.0
74,singleexemp,0
74,marriedexemp,0
74,childexemp,0
75,index,76
75,tno,1450
75,fname,Mina
75,lname,Lucco
75,gender,F
75,areacode,339
75,phone,583-2291
75,city,PEMBROKE
75,state,MA
75,zip,2359
75,maritalstatus,M
75,haschild,N
75,salary,15000
75,rate,5.3
75,singleexemp,0
75,marriedexemp,7150
75,childexemp,0
76,index,77
76,tno,1482
76,fname,Letha
76,lname,Goldsworthy
76,gender,F
76,areacode,617
76,phone,911-3118
76,city,BOSTON
76,state,MA
76,zip,2284
76,maritalstatus,M
76,haschild,N
76,salary,35000
76,rate,5.3
76,singleexemp,0
76,marriedexemp,7150
76,childexemp,0
77,index,78
77,tno,1588
77,fname,Jarogniew
77,lname,Kroll
77,gender,F
77,areacode,787
77,phone,770-9070
77,city,MERCEDITA
77,state,PR
77,zip,715
77,maritalstatus,M
77,haschild,Y
77,salary,55000
77,rate,0.0
77,singleexemp,0
77,marriedexemp,0
77,childexemp,0
78,index,79
78,tno,1626
78,fname,Kwang
78,lname,Rubinfield
78,gender,M
78,areacode,857
78,phone,806-1703
78,city,CHERRY VALLEY
78,state,MA
78,zip,1611
78,maritalstatus,M
78,haschild,Y
78,salary,20000
78,rate,5.3
78,singleexemp,0
78,marriedexemp,7150
78,childexemp,1000
79,index,80
79,tno,1695
79,fname,Hiroshige
79,lname,Tomii
79,gender,M
79,areacode,401
79,phone,584-7563
79,city,MIDDLETOWN
79,state,RI
79,zip,2842
79,maritalstatus,M
79,haschild,N
79,salary,25000
79,rate,0.0
79,singleexemp,0
79,marriedexemp,0
79,childexemp,0
80,index,81
80,tno,1723
80,fname,Kieran
80,lname,Philipp
80,gender,F
80,areacode,787
80,phone,928-9561
80,city,LUQUILLO
80,state,PR
80,zip,773
80,maritalstatus,M
80,haschild,Y
80,salary,5000
80,rate,0.0
80,singleexemp,0
80,marriedexemp,0
80,childexemp,0
81,index,82
81,tno,1748
81,fname,Monica
81,lname,Cranor
81,gender,F
81,areacode,401
81,phone,593-2151
81,city,NEWPORT
81,state,RI
81,zip,2840
81,maritalstatus,M
81,haschild,Y
81,salary,75000
81,rate,0.0
81,singleexemp,0
81,marriedexemp,0
81,childexemp,0
82,index,83
82,tno,1756
82,fname,Uttam
82,lname,Nori
82,gender,M
82,areacode,939
82,phone,141-3235
82,city,SAN ANTONIO
82,state,PR
82,zip,690
82,maritalstatus,M
82,haschild,Y
82,salary,10000
82,rate,0.0
82,singleexemp,0
82,marriedexemp,0
82,childexemp,0
83,index,84
83,tno,1776
83,fname,Walt
83,lname,Katiyar
83,gender,M
83,areacode,774
83,phone,656-1108
83,city,AMESBURY
83,state,MA
83,zip,1913
83,maritalstatus,S
83,haschild,Y
83,salary,50000
83,rate,5.3
83,singleexemp,3575
83,marriedexemp,0
83,childexemp,1000
84,index,85
84,tno,1782
84,fname,Deven
84,lname,Akiyama
84,gender,F
84,areacode,939
84,phone,873-1427
84,city,COTO LAUREL
84,state,PR
84,zip,780
84,maritalstatus,M
84,haschild,Y
84,salary,30000
84,rate,0.0
84,singleexemp,0
84,marriedexemp,0
84,childexemp,0
85,index,86
85,tno,1796
85,fname,Carrie
85,lname,Eastaughffe
85,gender,F
85,areacode,401
85,phone,638-2020
85,city,OAKLAND
85,state,RI
85,zip,2858
85,maritalstatus,S
85,haschild,N
85,salary,5000
85,rate,0.0
85,singleexemp,0
85,marriedexemp,0
85,childexemp,0
86,index,87
86,tno,1807
86,fname,Singaravel
86,lname,Ravat
86,gender,M
86,areacode,939
86,phone,860-5038
86,city,SAN JUAN
86,state,PR
86,zip,906
86,maritalstatus,S
86,haschild,N
86,salary,50000
86,rate,0.0
86,singleexemp,0
86,marriedexemp,0
86,childexemp,0
87,index,88
87,tno,1809
87,fname,Daishi
87,lname,Iacobetz
87,gender,F
87,areacode,401
87,phone,320-4802
87,city,HOPE VALLEY
87,state,RI
87,zip,2832
87,maritalstatus,S
87,haschild,Y
87,salary,55000
87,rate,0.0
87,singleexemp,0
87,marriedexemp,0
87,childexemp,0
88,index,89
88,tno,1845
88,fname,Yunfei
88,lname,Sidhu
88,gender,F
88,areacode,401
88,phone,752-7755
88,city,PORTSMOUTH
88,state,RI
88,zip,2871
88,maritalstatus,M
88,haschild,N
88,salary,60000
88,rate,0.0
88,singleexemp,0
88,marriedexemp,0
88,childexemp,0
89,index,90
89,tno,1862
89,fname,LeRoy
89,lname,Geraci
89,gender,M
89,areacode,401
89,phone,781-6491
89,city,OAKLAND
89,state,RI
89,zip,2858
89,maritalstatus,S
89,haschild,Y
89,salary,25000
89,rate,0.0
89,singleexemp,0
89,marriedexemp,0
89,childexemp,0
90,index,91
90,tno,1878
90,fname,Anany
90,lname,Otterloo
90,gender,F
90,areacode,401
90,phone,324-5128
90,city,ASHAWAY
90,state,RI
90,zip,2804
90,maritalstatus,S
90,haschild,N
90,salary,100000
90,rate,0.0
90,singleexemp,0
