index,name,surname,birthyear,birthplace,position,team,city,stadium,season,manager
107429,Abdalla_Susannne,Hoare,1s982,Gulfprot,Defendehr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
82636,Abdalla_Susannne,Hoare,9182,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
12399,Abdalla_Susannne,Hoare,1928,uGlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
134815,Abdalla_Susannne,Hoare,1w982,Gulpfort,Midfield,Valenci_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
191986,Abdalla_Susannne,Hoare,982,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56610,Abdalla_Susannne,Hoare,1m982,Geulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
167567,Abdalla_Susannne,Hoare,v1982,Glfport,Deefnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
48815,Abdalla_Susannne,Hoare,982,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
90672,Abdalla_Susannne,Hoare,982,Glfport,Midfield,empty,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
42063,Abdalla_Susannne,Hoare,982,Guslfport,Dfender,SV_Werder_Bremen,Barcelona,Boleyn_Groud,2014,Sigenobu_Bodagala
20712,Abdalla_Susannne,Hoare,1g982,Gulfprot,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
99622,Abdalla_Susannne,Hoare,o1982,Gulpfort,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
115639,Abdalla_Susannne,Hoare,1928,nGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
48089,Abdalla_Susannne,Hoare,z1982,wGulfport,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
24793,Abdalla_Susannne,Hoare,1928,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
180840,Abdalla_Susannne,Hoare,u1982,Gulfphort,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
47655,Abdalla_Susannne,Hoare,192,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
42006,Abdalla_Susannne,Hoare,192,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
62889,Abdalla_Susannne,Hoare,1o982,Gulfpotr,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53821,Abdalla_Susannne,Hoare,1928,Gulfprot,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
144074,Abdalla_Susannne,Hoare,1k982,ulfport,Defendwer,SV_Werxder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
99740,Abdalla_Susannne,Hoare,982,Guflport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
71716,Abdalla_Susannne,Hoare,182,Gufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
107168,Abdalla_Susannne,Hoare,182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
191731,Abdalla_Susannne,Hoare,19k82,Gulport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
99693,Abdalla_Susannne,Hoare,982,Gulfoprt,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
99685,Abdalla_Susannne,Hoare,1892,Gudlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
180606,Abdalla_Susannne,Hoare,198m2,Gulfprt,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
106660,Abdalla_Susannne,Hoare,182,Gulftport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
191147,Abdalla_Susannne,Hoare,182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
106651,Abdalla_Susannne,Hoare,192,Ghulfport,Defendper,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53611,Abdalla_Susannne,Hoare,1928,Gulpfort,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
36555,Abdalla_Susannne,Hoare,982,uGlfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
43145,Abdalla_Susannne,Hoare,982,ulfport,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
190411,Abdalla_Susannne,Hoare,1928,Gufport,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
53640,Abdalla_Susannne,Hoare,d1982,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
83629,Abdalla_Susannne,Hoare,1928,Guclfport,Defneder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
35031,Abdalla_Susannne,Hoare,p1982,uGlfport,Defendr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
83574,Abdalla_Susannne,Hoare,1928,Gulfporut,Defendepr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
165779,Abdalla_Susannne,Hoare,1928,Gulkfport,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
116007,Abdalla_Susannne,Hoare,198s2,Gulfpyort,Deefnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
100720,Abdalla_Susannne,Hoare,19c82,iGulfport,Defendder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
89913,Abdalla_Susannne,Hoare,9182,Gufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
157006,Abdalla_Susannne,Hoare,982,Guvlfport,Defeder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
100587,Abdalla_Susannne,Hoare,1892,Glfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
181658,Abdalla_Susannne,Hoare,9182,Gulport,Defendre,empty,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
51633,Abdalla_Susannne,Hoare,1f982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
166114,Abdalla_Susannne,Hoare,1928,Gulfqport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
157115,Abdalla_Susannne,Hoare,198n2,Gulfprot,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
8654,Abdalla_Susannne,Hoare,198f2,Gulfprot,Defender,empty,Barcelona,empty,2014,Sigenobu_Bodagala
75218,Abdalla_Susannne,Hoare,982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
182178,Abdalla_Susannne,Hoare,1f982,Gulfpotrt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
106222,Abdalla_Susannne,Hoare,19u82,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
101137,Abdalla_Susannne,Hoare,empty,Gulfoprt,Defelnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
89566,Abdalla_Susannne,Hoare,1z982,Gulifport,Defendzer,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
89568,Abdalla_Susannne,Hoare,1928,ulfport,Dfeender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
165435,Abdalla_Susannne,Hoare,9182,Gulfprt,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
71347,Abdalla_Susannne,Hoare,982,Gulport,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
4577,Abdalla_Susannne,Hoare,1982,Gulfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
37797,Abdalla_Susannne,Hoare,1892,Gulfpotr,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
57006,Abdalla_Susannne,Hoare,182,Gulfoprt,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
9893,Abdalla_Susannne,empty,982,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
143252,Abdalla_Susannne,Hoare,1892,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
100906,Abdalla_Susannne,Hoare,1892,oGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
4590,Abdalla_Susannne,Hoare,182,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64612,Abdalla_Susannne,Hoare,192,Gulpfort,Defenedr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
8595,Abdalla_Susannne,Hoare,1928,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
190672,Abdalla_Susannne,Hoare,982,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
166120,Abdalla_Susannne,Hoare,9182,Guelfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
166462,Abdalla_Susannne,Hoare,198b2,Gufport,Defendre,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
143653,Abdalla_Susannne,Hoare,1928,Gufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
24960,Abdalla_Susannne,Hoare,192,Guflport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
83255,Abdalla_Susannne,Hoare,9182,lGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
118652,Abdalla_Susannne,Hoare,9182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
190952,Abdalla_Susannne,Hoare,19h82,Gulfporpt,Defxender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
139901,Abdalla_Susannne,Hoare,1x982,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
75335,Abdalla_Susannne,Hoare,1892,bGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
21503,Abdalla_Susannne,Hoare,empty,uGlfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
156610,Abdalla_Susannne,Hoare,982,Gulfporet,empty,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
100256,Abdalla_Susannne,Hoare,9182,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
24891,Abdalla_Susannne,Hoare,empty,Gulfpotr,Defender,SV_Werder_Bremen,Barcelona,oleyn_Ground,2014,Sigenobu_Bodagala
181336,Abdalla_Susannne,Hoare,982,Gulfhport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
63988,Abdalla_Susannne,Hoare,1928,kGulfport,Defendre,empty,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
43252,Abdalla_Susannne,Hoare,1892,Gaulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
125355,Abdalla_Susannne,Hoare,198j2,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
43163,Abdalla_Susannne,Hoare,182,Gulfpotr,Deender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
131024,Abdalla_Susannne,Hoare,982,Gulfpqort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
100397,Abdalla_Susannne,Hoare,198t2,Gulfpotr,Defkender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
64654,Abdalla_Susannne,Hoare,1892,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
73844,Abdalla_Susannne,Hoare,192,Gulfoprt,Dfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
166135,Abdalla_Susannne,Hoare,1892,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56892,Abdalla_Susannne,Hoare,1928,Gnulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
64662,Abdalla_Susannne,Hoare,192,Gulport,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
156892,Abdalla_Susannne,Hoare,1892,Gulfpjort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
83376,Abdalla_Susannne,Hoare,1928,Gzulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
20636,Abdalla_Susannne,Hoare,198e2,Gulfponrt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
156864,Abdalla_Susannne,Hoare,982,ulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
83322,Abdalla_Susannne,Hoare,982,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
140008,Abdalla_Susannne,Hoare,9182,Gulpfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
56864,Abdalla_Susannne,Hoare,192,empty,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
156785,Abdalla_Susannne,Hoare,g1982,hGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
115914,Abdalla_Susannne,Hoare,b1982,Glfport,Defendeqr,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
181477,Abdalla_Susannne,Hoare,x1982,Gulpfort,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
125348,Abdalla_Susannne,Hoare,1928,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
35046,Abdalla_Susannne,Hoare,r1982,Gulport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
99464,Abdalla_Susannne,Hoare,c1982,Gulfprot,Devfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
67793,Abdalla_Susannne,Hoare,1892,uGlfport,Duefender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
81477,Abdalla_Susannne,Hoare,1r982,Gulfort,Defdender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
135264,Abdalla_Susannne,Hoare,1892,Gulfprot,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
13163,Abdalla_Susannne,Hoare,empty,Guflport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
108489,Abdalla_Susannne,Hoare,982,Gulfpotr,Defnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
115206,Abdalla_Susannne,Hoare,192,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
28737,Abdalla_Susannne,Hoare,1892,Gulzfport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
31685,Abdalla_Susannne,Hoare,1928,hGulfport,Deefnder,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
168728,Abdalla_Susannne,Hoare,1a982,Gulfprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
154259,Abdalla_Susannne,Hoare,1928,Guclfport,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
129963,Abdalla_Susannne,Hoare,182,Glufport,Deender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
13160,Abdalla_Susannne,Hoare,982,Guljfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
8988,Abdalla_Susannne,Hoare,982,Gulfoprt,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
168778,Abdalla_Susannne,Hoare,982,Gnulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
108595,Abdalla_Susannne,Hoare,1c982,Gulfprot,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
154287,Abdalla_Susannne,Hoare,19z82,eGulfport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
91592,Abdalla_Susannne,Hoare,192,Gutlfport,Defener,empty,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
47581,Abdalla_Susannne,Hoare,19w82,Glufport,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
125948,Abdalla_Susannne,zHoare,182,Gulfpotr,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
193167,Abdalla_Susannne,Hoare,19m82,Gulfporzt,eDfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
81658,Abdalla_Susannne,Hoare,182,Gulfpot,Dfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
71836,Abdalla_Susannne,Hoare,1928,Glufport,Defedner,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
28867,Abdalla_Susannne,Hoare,9182,Gulport,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
139220,Abdalla_Susannne,Hoare,1928,Glufport,Defenider,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
35763,Abdalla_Susannne,Hoare,982,Gulfort,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
14212,Abdalla_Susannne,Hoare,c1982,Gulfpotr,Defender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
154660,Abdalla_Susannne,Hoare,1w982,uGlfport,efender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
91530,Abdalla_Susannne,Hoare,982,Guflport,Defener,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
28763,Abdalla_Susannne,Hoare,982,Gulfoprt,Midfield,Valencia_CF,Montevideo,Constant_Vanden_Stock_Stadium,2011,Veit_Luks
34187,Abdalla_Susannne,Hoare,19g82,Gulfprot,Denfender,SV_Werder_Bremen,Barcelona,Boleyn_Ground,2014,Sigenobu_Bodagala
